# llvq-mmlu-dump v1
# model=/Users/pjmalandrino/qwen3-4b-llvq.bin [LLVQ 2-bit, sealed; f16 restored: q_proj,k_proj,v_proj,o_proj,gate_proj,up_proj,down_proj (252 matrices, 3633315840 weights) from Qwen/Qwen3-4B@main]
# dtype=f16
# limit=2
subject,index,population,qhash,answer,pick,correct,logit_a,logit_b,logit_c,logit_d
marketing,79,234,bf0471c39c2d0122,3,3,1,22.671875,23.609375,22.40625,30.46875
medical_genetics,40,100,7b006031a8f58164,0,0,1,28.34375,24.71875,22.875,21.640625
medical_genetics,56,100,7895f5a24c2598b5,1,1,1,21.765625,32.59375,20.953125,20.828125
miscellaneous,747,783,547094be898d235b,3,3,1,22.546875,21.796875,23.953125,31.40625
miscellaneous,642,783,35fd7114032f8cdb,1,1,1,25.296875,30.53125,23.796875,19.5625
moral_disputes,27,346,6dfe85b1222cd8c2,3,3,1,26.3125,20.4375,21.890625,28.5625
moral_disputes,304,346,832eea12941c3da8,0,0,1,26.28125,24.421875,21.6875,25.390625
moral_scenarios,600,895,cd5a40802aa8e10d,1,0,0,24.828125,23.65625,24.59375,21.265625
moral_scenarios,118,895,73445be9902b30cd,2,3,0,22.90625,26.96875,24.703125,28.5
nutrition,12,306,857409aed62a3de2,1,1,1,21.109375,32.1875,23.5625,21.109375
nutrition,137,306,47b19cdf8a2cf5ba,1,2,0,23.03125,24.8125,25.734375,24.765625
philosophy,293,311,efacdc9530477dac,2,0,0,27.71875,23.578125,25.296875,21.78125
philosophy,56,311,b366cc7977f721e9,1,1,1,22.953125,31.375,24.234375,25.34375
prehistory,291,324,7c3469a06cf0a582,0,0,1,29.296875,20.796875,20.109375,27.6875
prehistory,218,324,592812111633ef9b,1,3,0,25.578125,24.28125,22.015625,27.234375
professional_accounting,57,282,b5fcdb16958f57ef,3,0,0,23.578125,23.21875,22.90625,23.234375
professional_accounting,171,282,13635b66c7519c01,0,0,1,26.015625,24.234375,25.5,23.078125
professional_law,1521,1534,010a8a4045d07f48,0,0,1,25.765625,23.96875,22.171875,21.546875
professional_law,82,1534,a4c5acf309d2789d,2,2,1,22.078125,22.390625,25.78125,23.59375
professional_medicine,136,272,980692276ed7f6fd,3,3,1,21.453125,22.234375,25.0625,27.359375
professional_medicine,220,272,77585399c7a1b569,0,0,1,30.015625,20.734375,21.96875,22.734375
professional_psychology,279,612,5d6366e1ed8667d6,2,2,1,21.9375,19.984375,32.6875,21.734375
professional_psychology,121,612,53a2f01339a4b872,0,0,1,31.09375,20.625,20.921875,20.640625
public_relations,58,110,40ea2157a92017b0,0,0,1,26.625,23.90625,20.609375,25.59375
public_relations,40,110,2ce406062e107dce,2,1,0,23.796875,26.296875,22.828125,24.171875
security_studies,133,245,c52e994a765622d5,2,2,1,22,22.125,31.78125,20.421875
security_studies,134,245,ecb08c9ea1d531cd,1,1,1,22.03125,33,23.015625,21.171875
sociology,141,201,684d16d0b2c9cb82,1,1,1,23.1875,32.21875,23.75,22.109375
sociology,176,201,91ce710e1986c87e,3,3,1,22.796875,24.6875,22.015625,28.859375
us_foreign_policy,82,100,1469f2eb8cda315a,2,1,0,23.875,29.296875,28.046875,23.84375
us_foreign_policy,28,100,50ebaa1b76e62523,2,2,1,22.453125,20.8125,33.84375,20.984375
virology,129,166,90de8b2cad759ad7,0,1,0,25.453125,26.984375,21.90625,24.625
virology,165,166,7b2a103002c3e6e7,1,1,1,25.15625,29.46875,23.625,21.671875
world_religions,54,171,f1ee866cd43cd940,0,0,1,31.046875,19.46875,19.546875,18.46875
world_religions,18,171,26144fdbdf609b5f,3,0,0,29.78125,20.296875,19.390625,24.546875
# end fingerprint=e8e7fb25f3d92fe8 questions=114
