# llvq-mmlu-dump v1
# model=qwen3-4b-f16.gguf [vLLM arm f16]
# revision=main (NON ÉPINGLÉE)
# dtype=f16
# scores=logprob  ⚠️ colonnes logit_* = LOGPROBS, pas des logits
# engine=llama.cpp
subject,index,population,qhash,answer,pick,correct,logit_a,logit_b,logit_c,logit_d
abstract_algebra,73,100,85513c3537b1cbf3,1,1,1,-7.535092,-0.000943,-8.199956,-9.312655
abstract_algebra,28,100,5b48f21c9cebd1bc,3,2,0,-2.188799,-1.489775,-0.662928,-1.920403
abstract_algebra,15,100,e81fb23a92244db7,1,0,0,-0.074161,-3.708892,-3.390868,-4.334100
abstract_algebra,76,100,f40482f537a821b7,2,2,1,-3.683342,-4.806725,-0.045824,-4.476402
abstract_algebra,22,100,1326ba2fe7d2be57,3,3,1,-4.611244,-4.067213,-2.473325,-0.118313
abstract_algebra,4,100,75d0e3b0262ae9d1,1,2,0,-3.398808,-2.409050,-0.139902,-5.060750
abstract_algebra,9,100,b2b3d2496fc06473,2,2,1,-2.309494,-2.043598,-0.915863,-1.008459
abstract_algebra,70,100,80eb2ac0bcbc6915,3,2,0,-5.297359,-2.912407,-0.087773,-3.734368
anatomy,20,135,56bdf90594a1d00c,2,2,1,-10.017096,-9.800964,-0.000138,-10.426327
anatomy,78,135,30755684eabfd601,2,2,1,-11.110107,-11.162666,-0.000065,-10.365206
anatomy,1,135,c659ff57338b24c1,1,1,1,-4.035226,-0.036701,-5.804019,-4.180942
anatomy,132,135,af55fa4ce3aaf111,0,1,0,-5.543860,-0.010260,-5.137787,-7.804902
anatomy,46,135,8c6d933e5cef93bf,1,1,1,-6.149138,-0.004399,-6.512242,-7.197148
anatomy,51,135,8b11c89d17550084,3,3,1,-5.087707,-7.278487,-7.126378,-0.007716
anatomy,129,135,5531298fb7c6a057,0,3,0,-3.686483,-1.257762,-1.514083,-0.754062
anatomy,27,135,59bf276e42fa6220,0,0,1,-0.213180,-3.770652,-4.815866,-1.827623
anatomy,97,135,174746aa76054608,2,0,0,-0.204869,-2.277441,-2.518624,-6.179424
anatomy,24,135,3d9a069fed430b34,1,2,0,-1.148080,-2.505030,-0.548138,-3.778977
anatomy,77,135,3f6c4a68f67d655f,0,0,1,-0.000786,-8.576323,-8.094091,-8.205229
anatomy,127,135,0ba83525dfb31d8e,2,2,1,-6.872301,-6.739927,-0.002926,-7.282314
anatomy,57,135,ba15461d77ab0756,2,2,1,-10.697996,-10.521902,-0.000110,-9.808800
anatomy,107,135,ad13970445d9d694,3,2,0,-1.551815,-1.671617,-0.573255,-3.313314
anatomy,36,135,9d9c94fc34041955,3,3,1,-9.881516,-10.116686,-9.793192,-0.000151
anatomy,106,135,a1289711b7432956,2,2,1,-7.225373,-7.010781,-0.518025,-0.909745
anatomy,130,135,2efd67c51c9ac9c7,0,0,1,-0.029303,-3.592393,-7.271531,-7.371694
anatomy,44,135,5d69335feb2a2649,0,2,0,-2.219937,-2.949372,-0.198439,-3.967847
anatomy,102,135,fe63773f2dbbbd20,2,2,1,-3.364692,-5.738429,-0.118686,-2.603102
anatomy,50,135,c159571f637707e3,3,3,1,-5.316220,-7.806930,-3.634961,-0.032241
anatomy,14,135,f55d4f5a21731100,0,2,0,-3.758789,-1.608270,-0.382488,-2.363968
anatomy,82,135,385c1a347aaeb69d,2,2,1,-4.700693,-1.938751,-0.169094,-5.968468
anatomy,128,135,99525c5a63413825,0,0,1,-0.000398,-8.947700,-8.958068,-8.972289
anatomy,55,135,274c72a10864c1aa,3,1,0,-5.291728,-0.006912,-6.876197,-7.128465
anatomy,61,135,cbc0f351d027615f,2,2,1,-1.648343,-4.572093,-0.229911,-5.938095
anatomy,30,135,ca29085925218c65,2,2,1,-9.610545,-10.063426,-0.000813,-7.283357
anatomy,119,135,b5bebb52c89c206e,3,2,0,-3.115005,-5.100767,-0.461189,-1.142757
anatomy,13,135,c63a7686ed7a9b52,1,2,0,-3.527124,-4.419252,-0.087515,-3.164633
anatomy,80,135,572ecbc0e9e34d90,1,1,1,-8.884203,-0.001038,-7.289442,-8.590322
anatomy,39,135,af85642b3d80a36a,2,2,1,-10.794587,-10.597358,-0.000085,-10.297009
anatomy,100,135,2cd2473aa27b14b1,3,1,0,-7.512005,-0.204121,-6.248724,-1.702999
anatomy,19,135,388e0e821493a447,2,2,1,-10.611537,-10.896256,-0.000067,-10.818465
anatomy,98,135,2550748edc67dee1,0,2,0,-2.663442,-5.389686,-0.078426,-6.797847
anatomy,71,135,59a466e452efb3aa,0,0,1,-0.000201,-9.847929,-9.431213,-9.749178
anatomy,120,135,4045dd800b29c4a2,2,2,1,-11.164225,-10.596020,-0.000071,-10.945335
anatomy,115,135,5b0c1a6b2384e1fb,1,1,1,-9.061917,-0.000657,-8.880925,-7.857816
anatomy,110,135,8cb78aaa98d369d1,2,3,0,-5.208201,-3.681090,-1.398490,-0.325282
anatomy,87,135,c6e7297c6521f8dc,2,2,1,-2.194998,-2.258436,-0.341062,-2.617534
anatomy,108,135,3a8a5e176afa863c,3,3,1,-10.592100,-10.697802,-9.989498,-0.000096
anatomy,73,135,fe987d7874b983f7,0,1,0,-1.462516,-0.942040,-1.244733,-2.405921
astronomy,8,152,b6c916da603fa2b8,3,3,1,-7.889396,-7.938668,-9.985156,-0.000791
astronomy,20,152,60df3694ead4721f,3,3,1,-10.958272,-12.947654,-13.334584,-0.000022
astronomy,98,152,c6ba5cebdb387b21,2,2,1,-8.111917,-8.312777,-0.001426,-7.054302
astronomy,148,152,deba634fd292ea07,3,1,0,-10.407690,-0.000710,-9.926088,-7.411026
astronomy,14,152,89ea553dd226783a,1,1,1,-11.084741,-0.000056,-11.019040,-10.946422
astronomy,92,152,0f56af72f499e388,0,0,1,-0.000129,-9.961451,-11.178989,-9.940500
astronomy,130,152,8f2459fbe064fce0,0,0,1,-0.017226,-4.079802,-9.392862,-9.579395
astronomy,149,152,dbccf389ff2820cf,0,0,1,-0.010219,-7.967250,-8.319762,-4.651036
astronomy,47,152,8505b1b4b76d42a2,0,3,0,-0.763710,-7.391375,-8.808479,-0.628924
astronomy,62,152,7a801c68453fe4c2,1,1,1,-6.531859,-0.002581,-6.964810,-8.696431
astronomy,127,152,0e24f77f4590ea2c,2,2,1,-10.616754,-10.522532,-0.000121,-9.641692
astronomy,29,152,0a0c9b0b1358772d,2,2,1,-8.913368,-7.129921,-0.001122,-8.624020
astronomy,35,152,73fb6b94dc03b57e,3,3,1,-8.935009,-10.152710,-10.643698,-0.000198
astronomy,7,152,6ac686b9aee8736b,1,1,1,-9.142786,-0.187161,-9.580444,-1.769001
astronomy,124,152,74db102a9a577a9b,3,3,1,-9.822978,-11.945874,-11.446725,-0.000073
astronomy,83,152,72fd3f39cb63e9e3,0,0,1,-0.046284,-8.632048,-3.115540,-7.294987
astronomy,67,152,6c174c9122ff8866,1,1,1,-1.319046,-0.589972,-3.386156,-1.952374
astronomy,140,152,0cb28dcccf54e6d8,0,1,0,-1.758212,-0.271590,-3.061193,-3.986169
astronomy,36,152,b8c6f994eecc8636,0,0,1,-0.000106,-9.725476,-11.209155,-10.417365
astronomy,80,152,4a17c6e93a6b4038,2,2,1,-4.862861,-6.171331,-0.011175,-6.840322
astronomy,95,152,ba110b3794867649,1,1,1,-9.720051,-0.000137,-10.173500,-10.200464
astronomy,0,152,8b6b636d062cebaa,0,0,1,-0.000161,-10.010970,-9.945437,-9.815730
astronomy,108,152,bda1fc7fb00c78a7,3,3,1,-4.340962,-6.455163,-7.997598,-0.015088
astronomy,151,152,ca2cba31fcbcad59,1,1,1,-9.592036,-0.000148,-9.713841,-11.037696
astronomy,6,152,49df5b1e2e5a6e2d,1,1,1,-10.379463,-0.000194,-10.475317,-8.949163
astronomy,78,152,8e2268d0be31991a,1,1,1,-6.619720,-0.061250,-2.864053,-6.911726
astronomy,74,152,fe908f3ece3438e6,2,0,0,-0.166480,-2.175999,-3.646790,-4.285531
astronomy,105,152,99764f41b20ac645,0,0,1,-0.015079,-4.248501,-8.355516,-7.865992
astronomy,91,152,4efa69692e7e9a31,1,3,0,-4.039332,-0.875849,-4.097474,-0.599265
astronomy,71,152,17c04774cdceca46,3,3,1,-10.998140,-11.908358,-12.757811,-0.000027
astronomy,2,152,3f54c76a415c2672,2,2,1,-10.073841,-11.417850,-0.000069,-11.198330
astronomy,112,152,36d8b7fc3ddd7780,3,3,1,-10.920752,-12.926323,-13.311010,-0.000023
astronomy,81,152,c1b6b6e855eb8e3f,2,2,1,-10.284362,-11.053952,-0.000083,-10.463981
astronomy,33,152,6896d977218c40d9,3,3,1,-5.872266,-2.729926,-6.630904,-0.071940
astronomy,137,152,b6e7b3a4819393fe,3,3,1,-9.380084,-12.030604,-11.529595,-0.000102
astronomy,132,152,f38f88f8fd27be6a,2,2,1,-7.916159,-9.561884,-0.000517,-9.686325
astronomy,69,152,2a6eb09a6abc9774,2,2,1,-1.015695,-1.925876,-0.711126,-7.370248
astronomy,73,152,e99790e4ad3b60b3,3,3,1,-10.664115,-11.183652,-12.650912,-0.000041
astronomy,111,152,ef7721f30ad0b3ee,3,3,1,-10.224863,-9.741560,-10.416433,-0.000131
astronomy,59,152,aea1f74d5b3c22ec,3,3,1,-4.423550,-8.288368,-6.005541,-0.014847
business_ethics,57,100,53c51fbb11da5461,0,0,1,-0.000036,-13.759665,-12.304041,-10.657276
business_ethics,84,100,40959c60288bb63b,2,0,0,-0.717733,-2.063518,-2.331457,-1.251171
business_ethics,96,100,670c5d21d8d4181b,2,2,1,-11.613367,-6.476647,-0.001601,-10.882654
business_ethics,34,100,9cc712a40da0f17a,3,3,1,-5.483308,-8.443283,-10.253611,-0.004427
business_ethics,47,100,62b8880e2cd19cf3,0,0,1,-0.000015,-13.388671,-12.432765,-12.012931
business_ethics,49,100,4512f1b22e28c1a6,1,1,1,-9.868846,-0.000100,-10.961007,-11.195535
business_ethics,45,100,3e5454dd4f4e5af9,3,3,1,-11.033011,-11.681371,-9.867991,-0.000077
business_ethics,27,100,0e918a288da7ddc0,2,2,1,-11.772692,-13.303461,-0.000013,-13.235916
business_ethics,17,100,645f6db183372c64,2,2,1,-11.354656,-10.559734,-0.000133,-9.367914
business_ethics,76,100,b0fe1a8dcd69eaf2,0,0,1,-0.002279,-11.030585,-8.839601,-6.167394
business_ethics,61,100,2ad9ac5ffe5ff23e,0,0,1,-0.003738,-11.673522,-10.738845,-5.601178
business_ethics,83,100,0e869604bb1136c4,3,3,1,-7.095805,-10.556570,-7.214814,-0.001599
business_ethics,18,100,5be0fab1b7f1b6f7,2,2,1,-12.184068,-7.748331,-0.000457,-11.021327
business_ethics,79,100,ddce9e54a9e5207c,0,0,1,-0.046504,-3.656970,-5.788371,-4.104191
business_ethics,11,100,c7bd26939011fe6c,2,2,1,-6.735293,-6.572110,-0.093144,-2.449965
business_ethics,98,100,01e883ab39c0eef8,3,3,1,-10.860668,-10.269192,-5.988794,-0.002571
business_ethics,54,100,e521485d8ffa38bb,0,0,1,-0.020548,-5.277433,-4.296232,-6.439588
business_ethics,67,100,5ad74b878725b68a,0,0,1,-0.000075,-10.303158,-10.770344,-10.993945
business_ethics,28,100,20b7af4e55d931c9,3,1,0,-10.406699,-0.429450,-8.924937,-1.052852
business_ethics,70,100,7020ac0dfd08960b,1,2,0,-1.346212,-3.050807,-0.557891,-2.123636
business_ethics,8,100,9a472b5bc5e38ce6,1,0,0,-0.001072,-9.422626,-7.159319,-8.498962
business_ethics,62,100,01b05e379402de79,1,3,0,-1.189446,-1.704919,-2.076707,-0.949347
business_ethics,24,100,51a60b9a2373946b,0,0,1,-0.000409,-10.637601,-9.655065,-8.095969
business_ethics,2,100,db53b82ef69b4d2b,3,3,1,-9.781426,-10.390101,-7.361800,-0.000739
business_ethics,95,100,b89c1e81e7826b4b,0,0,1,-0.182975,-8.594295,-1.794725,-7.097436
business_ethics,68,100,3cd6e5bae022ca2f,0,0,1,-0.000090,-9.816076,-11.127419,-11.707170
business_ethics,86,100,56adaf84355d841c,2,0,0,-0.003271,-9.937504,-8.906855,-5.785152
business_ethics,63,100,75def7c824835ac2,0,0,1,-0.000810,-7.364496,-9.848765,-9.068183
business_ethics,90,100,576b0ff0e72176f3,1,0,0,-1.169012,-1.639400,-1.327926,-1.472177
business_ethics,14,100,0d480555bdb38082,3,3,1,-6.270222,-8.376034,-9.859081,-0.002188
business_ethics,4,100,79321cee19537df8,1,1,1,-12.303621,-0.000731,-10.953169,-7.264571
business_ethics,19,100,e2688faf9a69278d,0,3,0,-1.196428,-1.806347,-1.505516,-1.172178
business_ethics,36,100,3fbb69d60880b7be,1,0,0,-0.227690,-1.596968,-9.127529,-6.943678
business_ethics,7,100,89499759c3a900ab,0,0,1,-0.000097,-11.232816,-11.061629,-10.012454
business_ethics,0,100,1f5a5ea954a3a70b,2,0,0,-0.002992,-11.846560,-5.824899,-10.739049
business_ethics,26,100,2b405496da6c3db2,1,1,1,-11.261219,-0.000240,-9.632111,-8.758490
business_ethics,71,100,c98aefe88382a736,1,3,0,-1.077354,-2.000896,-2.606405,-0.799915
business_ethics,40,100,442ce2025dde66e2,3,0,0,-0.935264,-1.898122,-1.890527,-1.184352
business_ethics,52,100,7d30bf62fe44fff6,3,3,1,-9.338858,-9.699938,-5.320780,-0.005064
business_ethics,29,100,94ce9fb7b75d65d6,3,3,1,-12.479077,-13.337584,-11.808715,-0.000014
clinical_knowledge,117,265,7ea4604509044a88,2,2,1,-9.165551,-9.133937,-0.000268,-9.872962
clinical_knowledge,156,265,2b75137584e7e562,3,1,0,-5.722825,-0.966739,-1.080688,-1.284169
clinical_knowledge,94,265,ae8da50e21fe1d66,2,2,1,-7.125869,-5.980327,-0.007938,-5.429276
clinical_knowledge,221,265,d67c3827a743c24a,1,1,1,-1.198316,-0.366094,-7.573239,-5.442533
clinical_knowledge,133,265,5261e6fd28897664,1,1,1,-11.397564,-0.000118,-9.223120,-12.048370
clinical_knowledge,60,265,dd109f88a25a35d2,2,2,1,-8.814921,-7.890835,-0.000708,-8.661120
clinical_knowledge,191,265,707b8a35a9130ec6,0,0,1,-0.003111,-6.153917,-7.405924,-8.066854
clinical_knowledge,4,265,28672745f0fed135,1,0,0,-0.972066,-1.809961,-1.359124,-1.604375
clinical_knowledge,150,265,6600ed69865909c6,3,3,1,-9.538062,-8.769788,-9.230042,-0.000329
clinical_knowledge,84,265,4ac8d2379a207b4f,3,3,1,-8.257012,-8.059899,-6.920896,-0.001573
clinical_knowledge,206,265,e0be30c14531ea16,3,3,1,-7.387715,-6.897578,-7.444533,-0.002223
clinical_knowledge,177,265,1d78193134968101,2,2,1,-8.764015,-8.581238,-0.000494,-8.868832
clinical_knowledge,240,265,91c903d2a47d9572,2,1,0,-1.356283,-0.673304,-1.514240,-4.433924
clinical_knowledge,214,265,9075f36d13ed26e5,0,0,1,-0.000198,-9.316022,-9.206170,-12.232242
clinical_knowledge,12,265,3e233110f576a15a,1,3,0,-6.531457,-2.874714,-5.806898,-0.062874
clinical_knowledge,18,265,bd34ef7c191dfbd4,2,2,1,-6.617337,-6.441543,-0.051579,-3.051190
clinical_knowledge,164,265,7a9d5af00b6c9232,1,0,0,-0.141002,-2.239229,-4.087455,-4.905139
clinical_knowledge,161,265,c161fa750e20d2f4,0,1,0,-1.628056,-0.301730,-4.189211,-3.025916
clinical_knowledge,26,265,80da453eb5aa7dec,3,3,1,-1.034483,-4.444298,-1.405392,-0.948181
clinical_knowledge,50,265,d8c1309104390347,2,0,0,-0.082577,-2.941818,-3.962578,-4.920128
clinical_knowledge,216,265,163cdbb54493d607,1,0,0,-0.165063,-5.398211,-1.917691,-7.322347
clinical_knowledge,141,265,135391eb5f8316db,2,2,1,-4.579119,-2.722676,-0.248996,-1.936782
clinical_knowledge,64,265,82af055a9a409444,0,3,0,-8.425035,-5.347072,-6.805122,-0.006118
clinical_knowledge,76,265,7ac6cc47ee712e7d,1,1,1,-10.398100,-0.000061,-10.694433,-12.082859
clinical_knowledge,100,265,c4788fd0de437e41,2,2,1,-7.964543,-6.055516,-0.003797,-6.829270
clinical_knowledge,148,265,fa7e6eb2116ea769,1,0,0,-1.003157,-1.065417,-2.137890,-1.768454
clinical_knowledge,256,265,159497b81114445c,2,2,1,-8.182231,-7.989635,-0.000862,-8.346770
clinical_knowledge,102,265,56ef7dd9e0dc3238,1,1,1,-3.329079,-0.096095,-3.563012,-3.598407
clinical_knowledge,33,265,d821162c77bc258c,1,3,0,-8.552357,-4.267286,-6.590457,-0.015752
clinical_knowledge,114,265,2e267dc124d56b0d,0,0,1,-0.000450,-9.379436,-8.048943,-10.198814
clinical_knowledge,144,265,a146b87d2e1f34eb,3,3,1,-8.774622,-8.052263,-8.551855,-0.000669
clinical_knowledge,184,265,8e650dc0d85ade00,2,2,1,-9.340539,-9.161099,-0.000280,-9.428294
clinical_knowledge,186,265,c159eeee8d396d16,2,2,1,-7.272346,-8.221770,-0.001052,-9.446805
clinical_knowledge,198,265,5f5f767a37572dc2,1,1,1,-5.609018,-0.074268,-5.612043,-2.745527
clinical_knowledge,185,265,9948274e9a5a8a63,3,3,1,-10.902910,-10.791039,-9.915705,-0.000094
clinical_knowledge,176,265,f3452c7ecefcbd24,2,2,1,-3.613551,-7.142505,-0.029769,-6.454345
clinical_knowledge,43,265,c886a310510e95bd,1,0,0,-0.195624,-1.757525,-6.288412,-5.724880
clinical_knowledge,83,265,6b0940b59f3dcc42,1,1,1,-0.766371,-0.661089,-4.240370,-5.456233
clinical_knowledge,20,265,6289e794e1cebe54,3,3,1,-2.067261,-7.284840,-7.810109,-0.136565
clinical_knowledge,51,265,cefa2a1090371950,0,0,1,-0.058038,-3.214517,-5.501998,-4.416900
college_biology,115,144,2dd35f04114bdde2,3,2,0,-2.207052,-3.353415,-0.837732,-0.862997
college_biology,136,144,6632556ceeff7a74,0,0,1,-0.001631,-7.419041,-7.107634,-8.640961
college_biology,38,144,e23f6c9fa4982de7,2,2,1,-8.009067,-5.283072,-0.005668,-8.391307
college_biology,132,144,ce6246f883b310ca,2,2,1,-8.497096,-8.382922,-0.000476,-10.660026
college_biology,56,144,c8563553e485bdbd,2,0,0,-0.054933,-4.896842,-3.190489,-5.349318
college_biology,108,144,2629ef0f542377d4,2,0,0,-1.007738,-3.856599,-1.242952,-1.123903
college_biology,141,144,f77d1b69c8751c2d,2,2,1,-9.093248,-9.048769,-0.000257,-11.013802
college_biology,98,144,cfaa95df87461323,3,3,1,-3.684923,-3.612825,-1.497965,-0.322870
college_biology,119,144,e44bdb8e1dfe5bc7,0,0,1,-0.067418,-7.211684,-6.661134,-2.763406
college_biology,52,144,06df822ea13fab25,2,2,1,-4.252059,-3.351642,-0.077207,-3.692546
college_biology,34,144,bab16905ece8cc05,3,0,0,-0.205584,-1.965180,-4.229352,-3.479595
college_biology,87,144,05d68292c2e54080,1,1,1,-2.809308,-0.065192,-6.539357,-6.593209
college_biology,94,144,eefcbb158bfe5f81,3,3,1,-10.997347,-10.251617,-10.667458,-0.000078
college_biology,123,144,55cc314251a846e0,0,0,1,-0.013224,-6.308241,-6.633249,-4.751066
college_biology,20,144,27165603650e5dd2,3,3,1,-11.442512,-10.060401,-10.666539,-0.000079
college_biology,33,144,8f1b2cd6a8b73910,3,3,1,-9.503114,-9.157332,-7.691436,-0.000653
college_biology,118,144,3e1d1ed43144975b,0,0,1,-0.007045,-5.080480,-7.910792,-7.863797
college_biology,7,144,43423d4742e03040,1,1,1,-5.009995,-0.010168,-6.091177,-6.807009
college_biology,96,144,5a4cac92c35aacfa,0,0,1,-0.092868,-2.499789,-5.141127,-7.488881
college_biology,80,144,09ed12dea9dad4ba,2,2,1,-6.629679,-1.873513,-0.169951,-6.687572
college_biology,114,144,a2b4686996039c1a,0,0,1,-0.000610,-8.197400,-8.944491,-8.578542
college_biology,54,144,6e037bb9e949e0ff,3,3,1,-8.510850,-8.604415,-7.950832,-0.000755
college_biology,2,144,70fc400b6ee6d72d,0,0,1,-0.000397,-8.591949,-9.040205,-9.452971
college_biology,139,144,101d33e51efaa770,0,0,1,-0.009560,-4.712773,-8.035524,-8.608326
college_biology,121,144,f456754a6aa8a32c,1,1,1,-10.185505,-0.000210,-9.430641,-9.368963
college_biology,55,144,0441e82ee2fab4c5,1,1,1,-4.263447,-0.025757,-4.846195,-5.678097
college_biology,138,144,eb0d534cd308e414,0,0,1,-0.010515,-6.355429,-4.969419,-6.450396
college_biology,88,144,ee3dcd7ea2e36bde,1,1,1,-7.680573,-0.001693,-7.229476,-7.630246
college_biology,66,144,f00a147aba5147ea,3,3,1,-6.788599,-4.251028,-6.748243,-0.016733
college_biology,143,144,5190f822969c9f85,3,3,1,-2.589837,-6.933892,-2.117023,-0.218864
college_biology,0,144,0d5f8cbd77ef21da,2,3,0,-3.882336,-4.126628,-1.214831,-0.406285
college_biology,57,144,5258bc5543eb247f,2,2,1,-6.577362,-8.175976,-0.002243,-7.508739
college_biology,128,144,c624b58cbe161893,2,2,1,-8.784367,-8.368521,-0.008448,-4.827538
college_biology,140,144,02a01008425429af,0,0,1,-0.000148,-9.403095,-10.246695,-10.967512
college_biology,105,144,5202523553483eab,1,1,1,-10.522548,-0.000205,-9.106463,-9.857823
college_biology,120,144,d107fe5285ff0c40,2,2,1,-10.724321,-10.004734,-0.000113,-10.215725
college_biology,44,144,2ccba0be6d827615,3,3,1,-5.822026,-6.548623,-5.041614,-0.010945
college_biology,53,144,94e3659a3cf95c3e,0,3,0,-3.993853,-0.957373,-2.777520,-0.625272
college_biology,83,144,6841a8aaedf2f393,2,1,0,-4.804657,-0.082641,-2.708555,-5.433670
college_biology,92,144,d1d22d6fb5c7abe9,1,1,1,-12.039402,-0.000080,-10.002350,-10.748796
college_chemistry,82,100,3f4c9e03892b6f41,3,2,0,-1.851505,-3.167226,-0.314841,-2.646911
college_chemistry,28,100,11a0cfc84cdd0300,3,3,1,-5.990395,-3.598074,-5.806940,-0.033537
college_chemistry,21,100,bf5f50a1b30672a7,3,0,0,-0.008485,-5.661588,-5.437234,-7.482266
college_chemistry,58,100,e0cc66c8c87333b2,0,0,1,-1.148611,-1.829272,-1.486841,-1.218005
college_chemistry,25,100,6fa0b0c20b9c2888,0,3,0,-1.642058,-1.633912,-1.584055,-0.902220
college_chemistry,36,100,adb31b7ccc544ce3,2,2,1,-1.890006,-1.416808,-0.549500,-3.578849
college_chemistry,52,100,8e06545758ed8763,1,0,0,-0.197402,-3.918372,-3.316478,-2.103848
college_chemistry,95,100,62eb290934f16d20,3,3,1,-8.024170,-6.839547,-6.863636,-0.002469
college_chemistry,73,100,4331af660bc2905e,0,0,1,-0.004141,-6.724514,-6.121581,-7.282252
college_chemistry,5,100,ec114d2a967295d4,1,1,1,-1.109797,-0.761848,-2.144912,-2.454234
college_chemistry,77,100,8773973cdfa31472,0,0,1,-0.116752,-5.967121,-5.060886,-2.292316
college_chemistry,34,100,37a82ee1f2e0061c,0,0,1,-0.075277,-3.502698,-4.692287,-3.412265
college_chemistry,56,100,bfdf71fad0869a09,2,2,1,-2.476964,-2.859343,-0.376517,-1.762562
college_chemistry,97,100,b51307394b90f288,2,3,0,-3.886904,-1.179524,-3.842377,-0.430335
college_chemistry,8,100,88df4c66ef509595,2,2,1,-2.682702,-1.009940,-0.886435,-1.871142
college_chemistry,43,100,df2a4eee263e83bb,0,2,0,-3.008843,-3.702847,-0.090109,-4.447506
college_chemistry,2,100,a06d4c22a5a6f285,3,3,1,-5.250125,-4.495513,-0.724677,-0.695407
college_chemistry,68,100,02668378ae5c7f01,3,3,1,-7.690887,-9.627349,-8.079236,-0.000840
college_chemistry,71,100,9953281429998f92,3,3,1,-6.621221,-8.266656,-6.112779,-0.003827
college_chemistry,9,100,189d4ed6ba32d8fe,3,1,0,-1.750741,-1.179976,-1.271847,-1.433682
college_chemistry,53,100,787a2f1a9e8431f1,0,0,1,-0.002487,-7.590173,-6.388031,-8.259809
college_chemistry,40,100,7a9a8e750c5a351b,1,1,1,-8.035867,-0.000806,-7.902394,-9.210650
