# llvq-mmlu-dump v1
# model=Qwen/Qwen3-4B-AWQ [vLLM arm awq_marlin]
# revision=74d4bd2bd4bff9cafc9345221320bffb08b406a3
# dtype=f16
# scores=logprob  ⚠️ colonnes logit_* = LOGPROBS, pas des logits
# engine=vllm
subject,index,population,qhash,answer,pick,correct,logit_a,logit_b,logit_c,logit_d
anatomy,129,135,5531298fb7c6a057,0,3,0,-7.233132,-2.951882,-5.060324,-0.061257
anatomy,27,135,59bf276e42fa6220,0,0,1,-0.084619,-5.256388,-6.476414,-2.585789
anatomy,97,135,174746aa76054608,2,1,0,-1.375867,-0.703736,-1.454055,-4.871686
anatomy,24,135,3d9a069fed430b34,1,2,0,-0.940911,-2.944453,-0.647578,-3.200466
anatomy,77,135,3f6c4a68f67d655f,0,0,1,-0.001423,-8.673259,-6.985777,-8.313877
anatomy,127,135,0ba83525dfb31d8e,2,2,1,-7.923000,-7.954250,-0.001113,-7.813625
anatomy,57,135,ba15461d77ab0756,2,2,1,-11.609457,-10.875080,-0.000080,-10.000079
anatomy,107,135,ad13970445d9d694,3,0,0,-0.835075,-0.984642,-1.997324,-2.944450
anatomy,36,135,9d9c94fc34041955,3,3,1,-10.109470,-10.703220,-10.421969,-0.000096
anatomy,106,135,a1289711b7432956,2,2,1,-8.791864,-8.909991,-0.118240,-2.196365
anatomy,130,135,2efd67c51c9ac9c7,0,1,0,-1.432198,-0.272167,-6.951556,-6.588448
anatomy,44,135,5d69335feb2a2649,0,2,0,-1.127213,-4.199652,-0.449419,-3.636919
anatomy,102,135,fe63773f2dbbbd20,2,3,0,-3.192917,-5.360150,-1.536667,-0.305674
anatomy,50,135,c159571f637707e3,3,3,1,-7.190689,-9.612529,-6.065654,-0.003154
anatomy,14,135,f55d4f5a21731100,0,2,0,-3.152262,-2.079174,-0.386633,-1.869088
anatomy,82,135,385c1a347aaeb69d,2,2,1,-2.226945,-1.220461,-0.526536,-4.523101
anatomy,128,135,99525c5a63413825,0,0,1,-0.000311,-9.062798,-9.234688,-9.406563
anatomy,55,135,274c72a10864c1aa,3,1,0,-5.831646,-0.003675,-8.222221,-8.097271
anatomy,61,135,cbc0f351d027615f,2,2,1,-4.160533,-5.285533,-0.034754,-4.254283
anatomy,30,135,ca29085925218c65,2,2,1,-11.156384,-11.234509,-0.000131,-9.218882
anatomy,119,135,b5bebb52c89c206e,3,2,0,-3.840743,-6.438723,-0.559493,-0.894316
anatomy,13,135,c63a7686ed7a9b52,1,2,0,-2.777716,-3.898633,-0.198401,-2.324919
anatomy,80,135,572ecbc0e9e34d90,1,1,1,-11.156481,-0.000227,-8.781469,-10.000231
anatomy,39,135,af85642b3d80a36a,2,2,1,-11.687564,-11.000066,-0.000066,-10.250065
anatomy,100,135,2cd2473aa27b14b1,3,1,0,-9.927374,-0.005756,-8.974333,-5.255416
anatomy,19,135,388e0e821493a447,2,2,1,-12.125021,-12.046896,-0.000022,-11.921897
anatomy,98,135,2550748edc67dee1,0,2,0,-1.006226,-3.969239,-0.484916,-5.703666
anatomy,71,135,59a466e452efb3aa,0,0,1,-0.000146,-10.297022,-9.672023,-10.125146
anatomy,120,135,4045dd800b29c4a2,2,2,1,-12.406657,-7.906657,-0.000407,-10.656651
anatomy,115,135,5b0c1a6b2384e1fb,1,1,1,-10.797196,-0.000331,-9.906571,-8.344066
anatomy,110,135,8cb78aaa98d369d1,2,3,0,-7.121196,-6.082747,-0.777482,-0.621148
anatomy,87,135,c6e7297c6521f8dc,2,2,1,-2.721919,-1.490956,-0.475331,-2.463244
anatomy,108,135,3a8a5e176afa863c,3,3,1,-11.750038,-11.953162,-10.750039,-0.000039
anatomy,73,135,fe987d7874b983f7,0,1,0,-2.409323,-0.862447,-1.003072,-2.105340
astronomy,8,152,b6c916da603fa2b8,3,3,1,-8.765946,-8.953451,-10.484698,-0.000326
astronomy,20,152,60df3694ead4721f,3,3,1,-9.812566,-11.984441,-12.500067,-0.000066
astronomy,98,152,c6ba5cebdb387b21,2,2,1,-7.238124,-7.691249,-0.003808,-5.972499
astronomy,148,152,deba634fd292ea07,3,1,0,-6.585341,-0.197430,-5.848219,-1.744305
astronomy,14,152,89ea553dd226783a,1,1,1,-8.297322,-0.000449,-9.625449,-9.312954
astronomy,92,152,0f56af72f499e388,0,0,1,-0.000799,-7.375777,-10.391424,-9.344549
astronomy,130,152,8f2459fbe064fce0,0,0,1,-0.080138,-2.565715,-7.426309,-7.349421
astronomy,149,152,dbccf389ff2820cf,0,0,1,-0.006802,-8.538052,-8.647423,-5.038152
astronomy,47,152,8505b1b4b76d42a2,0,3,0,-0.767687,-6.642661,-8.283311,-0.627062
astronomy,62,152,7a801c68453fe4c2,1,1,1,-8.016121,-0.000517,-9.391121,-9.438017
astronomy,127,152,0e24f77f4590ea2c,2,2,1,-10.140825,-10.484572,-0.000197,-9.047072
astronomy,29,152,0a0c9b0b1358772d,2,2,1,-8.501828,-6.642444,-0.001798,-8.095545
astronomy,35,152,73fb6b94dc03b57e,3,3,1,-8.062977,-9.234854,-9.828604,-0.000471
astronomy,7,152,6ac686b9aee8736b,1,1,1,-9.236323,-0.111321,-9.922190,-2.265939
astronomy,124,152,74db102a9a577a9b,3,3,1,-8.422123,-11.453369,-11.250244,-0.000252
astronomy,83,152,72fd3f39cb63e9e3,0,0,1,-0.222268,-8.441018,-1.615978,-5.862893
astronomy,67,152,6c174c9122ff8866,1,3,0,-1.359334,-1.292884,-3.308488,-0.835479
astronomy,140,152,0cb28dcccf54e6d8,0,1,0,-3.009570,-0.150351,-4.134571,-2.602306
astronomy,36,152,b8c6f994eecc8636,0,0,1,-0.000037,-10.640662,-12.265663,-11.781287
astronomy,80,152,4a17c6e93a6b4038,2,2,1,-4.364057,-5.504483,-0.020172,-5.848233
astronomy,95,152,ba110b3794867649,1,1,1,-8.407123,-0.000861,-9.360267,-7.516472
astronomy,0,152,8b6b636d062cebaa,0,0,1,-0.000066,-11.390691,-11.000067,-10.390691
astronomy,108,152,bda1fc7fb00c78a7,3,3,1,-4.311048,-7.780015,-8.451683,-0.013968
astronomy,151,152,ca2cba31fcbcad59,1,1,1,-10.843795,-0.000045,-11.140671,-11.625045
astronomy,6,152,49df5b1e2e5a6e2d,1,1,1,-8.375742,-0.000749,-9.672628,-7.735117
astronomy,78,152,8e2268d0be31991a,1,2,0,-4.685773,-0.771943,-0.685772,-3.872945
astronomy,74,152,fe908f3ece3438e6,2,1,0,-3.986121,-0.349508,-4.057579,-1.337976
astronomy,105,152,99764f41b20ac645,0,0,1,-0.326922,-1.268800,-8.451921,-7.471929
astronomy,91,152,4efa69692e7e9a31,1,3,0,-2.933867,-1.017210,-2.165293,-0.769202
astronomy,71,152,17c04774cdceca46,3,3,1,-10.062564,-11.093812,-12.359439,-0.000064
astronomy,2,152,3f54c76a415c2672,2,2,1,-10.359426,-11.828176,-0.000050,-11.531300
astronomy,112,152,36d8b7fc3ddd7780,3,3,1,-10.859404,-12.281279,-12.640653,-0.000028
astronomy,81,152,c1b6b6e855eb8e3f,2,2,1,-10.281389,-10.875139,-0.000138,-9.406390
astronomy,33,152,6896d977218c40d9,3,3,1,-5.367791,-0.805291,-7.296679,-0.609252
astronomy,137,152,b6e7b3a4819393fe,3,3,1,-8.734548,-12.297045,-12.234548,-0.000170
astronomy,132,152,f38f88f8fd27be6a,2,2,1,-8.094285,-9.359914,-0.000545,-8.953664
astronomy,69,152,2a6eb09a6abc9774,2,0,0,-0.527622,-0.918106,-4.702758,-6.496372
astronomy,73,152,e99790e4ad3b60b3,3,3,1,-10.937533,-11.437533,-12.531284,-0.000034
astronomy,111,152,ef7721f30ad0b3ee,3,3,1,-7.611926,-6.377523,-8.486899,-0.002522
astronomy,59,152,aea1f74d5b3c22ec,3,3,1,-3.794972,-7.732827,-5.107921,-0.029695
business_ethics,57,100,53c51fbb11da5461,0,0,1,-0.000189,-11.812692,-9.890814,-9.234563
business_ethics,84,100,40959c60288bb63b,2,0,0,-0.747003,-2.080082,-1.642589,-1.561450
business_ethics,96,100,670c5d21d8d4181b,2,2,1,-12.093994,-8.437744,-0.000251,-11.484619
business_ethics,34,100,9cc712a40da0f17a,3,3,1,-5.753367,-8.800344,-10.675192,-0.003314
business_ethics,47,100,62b8880e2cd19cf3,0,0,1,-0.000061,-11.906311,-10.656311,-10.968811
business_ethics,49,100,4512f1b22e28c1a6,1,1,1,-8.781504,-0.000254,-10.469010,-10.719004
business_ethics,45,100,3e5454dd4f4e5af9,3,3,1,-10.297059,-10.984556,-8.937683,-0.000183
business_ethics,27,100,0e918a288da7ddc0,2,2,1,-7.766088,-11.203594,-0.000477,-10.766095
business_ethics,17,100,645f6db183372c64,2,2,1,-11.265717,-10.906344,-0.000092,-9.765718
business_ethics,76,100,b0fe1a8dcd69eaf2,0,0,1,-0.008459,-9.664827,-7.071091,-4.899084
business_ethics,61,100,2ad9ac5ffe5ff23e,0,0,1,-0.004254,-9.801064,-8.738692,-5.519879
business_ethics,83,100,0e869604bb1136c4,3,3,1,-6.492690,-9.633444,-5.008340,-0.008445
business_ethics,18,100,5be0fab1b7f1b6f7,2,2,1,-12.047607,-7.266357,-0.000721,-10.672606
business_ethics,79,100,ddce9e54a9e5207c,0,0,1,-0.244231,-1.850984,-4.622637,-3.041105
business_ethics,11,100,c7bd26939011fe6c,2,2,1,-5.445421,-4.929681,-0.023431,-4.460931
business_ethics,98,100,01e883ab39c0eef8,3,3,1,-9.079628,-7.938980,-6.892128,-0.001503
business_ethics,54,100,e521485d8ffa38bb,0,0,1,-0.249074,-4.330458,-1.624074,-4.580665
business_ethics,67,100,5ad74b878725b68a,0,0,1,-0.000592,-8.953708,-8.141222,-8.875583
business_ethics,28,100,20b7af4e55d931c9,3,1,0,-10.719237,-0.174853,-8.891112,-1.844240
business_ethics,70,100,7020ac0dfd08960b,1,2,0,-1.173019,-2.360518,-0.764736,-2.044510
business_ethics,8,100,9a472b5bc5e38ce6,1,0,0,-0.090662,-5.995770,-2.589481,-4.823856
business_ethics,62,100,01b05e379402de79,1,3,0,-1.643645,-1.435759,-1.319662,-1.194665
business_ethics,24,100,51a60b9a2373946b,0,0,1,-0.001860,-9.486285,-8.548763,-6.486231
business_ethics,2,100,db53b82ef69b4d2b,3,3,1,-3.741913,-5.070636,-4.835565,-0.039261
business_ethics,95,100,b89c1e81e7826b4b,0,2,0,-3.819755,-9.101351,-0.022195,-7.507247
business_ethics,68,100,3cd6e5bae022ca2f,0,0,1,-0.000174,-9.922048,-10.015799,-10.453300
business_ethics,86,100,56adaf84355d841c,2,0,0,-0.019448,-9.316766,-4.707897,-4.550727
business_ethics,63,100,75def7c824835ac2,0,0,1,-0.004323,-6.394883,-7.347980,-6.269883
business_ethics,90,100,576b0ff0e72176f3,1,2,0,-1.414571,-1.586444,-1.023945,-1.648944
business_ethics,14,100,0d480555bdb38082,3,3,1,-3.154300,-7.029281,-8.077543,-0.046279
business_ethics,4,100,79321cee19537df8,1,1,1,-11.625516,-0.000524,-10.125507,-7.688023
business_ethics,19,100,e2688faf9a69278d,0,0,1,-1.033369,-1.720882,-1.448040,-1.494915
business_ethics,36,100,3fbb69d60880b7be,1,1,1,-1.795360,-0.188644,-7.662659,-5.813643
business_ethics,7,100,89499759c3a900ab,0,0,1,-0.000380,-9.406630,-10.203502,-8.531629
business_ethics,0,100,1f5a5ea954a3a70b,2,0,0,-0.010586,-8.854502,-4.604643,-7.323086
business_ethics,26,100,2b405496da6c3db2,1,1,1,-11.515800,-0.000174,-9.609550,-9.297052
business_ethics,71,100,c98aefe88382a736,1,0,0,-0.702636,-1.995936,-2.374518,-1.312020
business_ethics,40,100,442ce2025dde66e2,3,0,0,-1.208695,-1.704041,-1.294968,-1.396185
business_ethics,52,100,7d30bf62fe44fff6,3,3,1,-9.844848,-10.735456,-6.938550,-0.001130
business_ethics,29,100,94ce9fb7b75d65d6,3,3,1,-11.125057,-12.000056,-10.359432,-0.000057
clinical_knowledge,117,265,7ea4604509044a88,2,2,1,-3.988253,-7.535128,-0.018932,-8.332003
clinical_knowledge,156,265,2b75137584e7e562,3,1,0,-7.181972,-0.260773,-3.160594,-1.681972
clinical_knowledge,94,265,ae8da50e21fe1d66,2,2,1,-7.523693,-5.695568,-0.008004,-5.570568
clinical_knowledge,221,265,d67c3827a743c24a,1,0,0,-0.199086,-1.743114,-8.118069,-5.839666
clinical_knowledge,133,265,5261e6fd28897664,1,1,1,-9.454165,-0.001025,-7.063525,-9.407307
clinical_knowledge,60,265,dd109f88a25a35d2,2,2,1,-8.642132,-6.876467,-0.001488,-8.282734
clinical_knowledge,191,265,707b8a35a9130ec6,0,0,1,-0.030143,-4.077953,-5.640134,-4.640453
clinical_knowledge,4,265,28672745f0fed135,1,2,0,-2.240018,-2.115018,-0.389647,-2.316591
clinical_knowledge,150,265,6600ed69865909c6,3,3,1,-9.250979,-7.485354,-8.047868,-0.000979
clinical_knowledge,84,265,4ac8d2379a207b4f,3,3,1,-7.986456,-7.220826,-6.908331,-0.002082
clinical_knowledge,206,265,e0be30c14531ea16,3,3,1,-7.440504,-6.518661,-6.940584,-0.003051
clinical_knowledge,177,265,1d78193134968101,2,2,1,-9.656619,-8.640988,-0.000367,-9.062860
clinical_knowledge,240,265,91c903d2a47d9572,2,2,1,-2.927027,-0.857031,-0.793440,-2.661402
clinical_knowledge,214,265,9075f36d13ed26e5,0,0,1,-0.000245,-8.843995,-9.281494,-12.000245
clinical_knowledge,12,265,3e233110f576a15a,1,3,0,-6.706319,-1.945341,-4.958617,-0.159424
clinical_knowledge,18,265,bd34ef7c191dfbd4,2,2,1,-5.957367,-4.751941,-0.158191,-2.015469
clinical_knowledge,164,265,7a9d5af00b6c9232,1,0,0,-0.074734,-2.949628,-4.996610,-4.417368
clinical_knowledge,161,265,c161fa750e20d2f4,0,1,0,-2.403560,-0.187260,-4.341060,-2.718507
clinical_knowledge,26,265,80da453eb5aa7dec,3,3,1,-2.613276,-4.003613,-1.014700,-0.612988
clinical_knowledge,50,265,d8c1309104390347,2,0,0,-0.161971,-2.224150,-3.911329,-3.880720
clinical_knowledge,216,265,163cdbb54493d607,1,0,0,-0.007609,-5.507609,-5.679606,-8.898182
clinical_knowledge,141,265,135391eb5f8316db,2,2,1,-4.845841,-2.008862,-0.575967,-1.216469
clinical_knowledge,64,265,82af055a9a409444,0,3,0,-8.901154,-4.682568,-6.698485,-0.011006
clinical_knowledge,76,265,7ac6cc47ee712e7d,1,1,1,-10.296943,-0.000068,-10.703192,-11.734441
clinical_knowledge,100,265,c4788fd0de437e41,2,2,1,-7.410049,-1.666305,-0.234883,-3.631271
clinical_knowledge,148,265,fa7e6eb2116ea769,1,1,1,-1.679981,-0.698539,-2.338768,-1.540397
clinical_knowledge,256,265,159497b81114445c,2,2,1,-8.252479,-6.721210,-0.002440,-6.924335
clinical_knowledge,102,265,56ef7dd9e0dc3238,1,1,1,-3.076698,-0.108832,-3.450482,-3.731733
clinical_knowledge,33,265,d821162c77bc258c,1,1,1,-8.789658,-0.570933,-6.448085,-0.836558
clinical_knowledge,114,265,2e267dc124d56b0d,0,0,1,-0.000513,-9.766138,-7.875513,-9.578637
clinical_knowledge,144,265,a146b87d2e1f34eb,3,3,1,-8.118638,-4.759420,-7.634275,-0.009132
clinical_knowledge,184,265,8e650dc0d85ade00,2,2,1,-9.656957,-7.875711,-0.000722,-8.250710
clinical_knowledge,186,265,c159eeee8d396d16,2,2,1,-5.242112,-6.195117,-0.007505,-8.038949
clinical_knowledge,198,265,5f5f767a37572dc2,1,1,1,-4.584066,-0.291277,-4.974691,-1.459066
clinical_knowledge,185,265,9948274e9a5a8a63,3,3,1,-11.531322,-10.968822,-10.125072,-0.000072
clinical_knowledge,176,265,f3452c7ecefcbd24,2,2,1,-6.254275,-7.394870,-0.004305,-6.363690
clinical_knowledge,43,265,c886a310510e95bd,1,0,0,-0.583225,-0.863842,-5.636396,-4.105146
clinical_knowledge,83,265,6b0940b59f3dcc42,1,1,1,-1.183918,-0.377433,-4.678045,-5.230793
clinical_knowledge,20,265,6289e794e1cebe54,3,3,1,-2.239000,-7.377972,-7.579466,-0.114000
clinical_knowledge,51,265,cefa2a1090371950,0,1,0,-1.769949,-0.269821,-4.816696,-2.848073
college_biology,115,144,2dd35f04114bdde2,3,2,0,-4.777931,-4.981056,-0.060085,-3.153835
college_biology,136,144,6632556ceeff7a74,0,0,1,-0.003371,-7.019004,-6.284621,-7.472173
college_biology,38,144,e23f6c9fa4982de7,2,2,1,-6.454957,-3.095618,-0.048707,-7.267457
college_biology,132,144,ce6246f883b310ca,2,2,1,-6.752198,-6.986573,-0.002164,-9.439698
college_biology,56,144,c8563553e485bdbd,2,0,0,-0.067227,-4.723477,-3.066942,-4.660254
college_biology,108,144,2629ef0f542377d4,2,3,0,-2.307257,-2.805234,-1.180234,-0.634310
college_biology,141,144,f77d1b69c8751c2d,2,2,1,-8.687818,-9.078441,-0.000316,-11.047186
college_biology,98,144,cfaa95df87461323,3,2,0,-4.590013,-5.349855,-0.449388,-1.048663
college_biology,119,144,e44bdb8e1dfe5bc7,0,0,1,-0.054540,-7.757665,-7.101415,-2.990426
college_biology,52,144,06df822ea13fab25,2,2,1,-3.602303,-3.695662,-0.116202,-2.836678
college_biology,34,144,bab16905ece8cc05,3,0,0,-0.402479,-1.522329,-3.918103,-2.402478
college_biology,87,144,05d68292c2e54080,1,1,1,-7.284443,-0.003193,-8.018819,-6.143813
college_biology,94,144,eefcbb158bfe5f81,3,3,1,-10.297059,-9.172059,-10.109560,-0.000182
college_biology,123,144,55cc314251a846e0,0,0,1,-0.000459,-8.531710,-9.328585,-9.094210
college_biology,20,144,27165603650e5dd2,3,3,1,-10.687758,-9.031504,-9.140883,-0.000255
college_biology,33,144,8f1b2cd6a8b73910,3,3,1,-9.172574,-8.641329,-7.828826,-0.000704
college_biology,118,144,3e1d1ed43144975b,0,0,1,-0.072761,-2.682135,-6.931075,-7.356181
college_biology,7,144,43423d4742e03040,1,1,1,-5.141330,-0.016843,-4.844709,-5.969404
college_biology,96,144,5a4cac92c35aacfa,0,1,0,-2.439908,-0.107209,-4.108288,-6.734900
college_biology,80,144,09ed12dea9dad4ba,2,2,1,-6.178990,-4.115623,-0.021873,-5.741490
college_biology,114,144,a2b4686996039c1a,0,0,1,-0.001526,-8.126503,-7.892157,-7.110882
college_biology,54,144,6e037bb9e949e0ff,3,3,1,-8.126748,-7.767374,-6.923608,-0.001733
college_biology,2,144,70fc400b6ee6d72d,0,0,1,-0.000457,-8.250452,-9.047332,-9.859832
college_biology,139,144,101d33e51efaa770,0,0,1,-0.013190,-4.528850,-6.278815,-7.856969
college_biology,121,144,f456754a6aa8a32c,1,1,1,-10.547037,-0.000162,-9.468910,-9.906414
college_biology,55,144,0441e82ee2fab4c5,1,1,1,-4.032524,-0.080461,-3.001553,-4.751137
college_biology,138,144,eb0d534cd308e414,0,0,1,-0.012348,-6.090473,-5.012348,-5.715525
college_biology,88,144,ee3dcd7ea2e36bde,1,1,1,-8.376210,-0.001210,-7.204350,-8.376206
college_biology,66,144,f00a147aba5147ea,3,3,1,-6.752135,-1.462531,-4.916776,-0.271298
college_biology,143,144,5190f822969c9f85,3,3,1,-2.912169,-7.349843,-4.535134,-0.068238
college_biology,0,144,0d5f8cbd77ef21da,2,3,0,-4.826603,-4.857731,-2.451603,-0.106268
college_biology,57,144,5258bc5543eb247f,2,2,1,-4.914742,-7.758743,-0.008492,-7.289871
college_biology,128,144,c624b58cbe161893,2,2,1,-8.343348,-7.608272,-0.046472,-3.123897
college_biology,140,144,02a01008425429af,0,0,1,-0.000188,-9.234563,-9.781438,-11.109560
college_biology,105,144,5202523553483eab,1,1,1,-9.735181,-0.000794,-7.578930,-8.500814
college_biology,120,144,d107fe5285ff0c40,2,2,1,-10.390802,-9.422055,-0.000182,-9.765805
college_biology,44,144,2ccba0be6d827615,3,3,1,-5.435159,-6.449999,-3.824999,-0.028124
college_biology,53,144,94e3659a3cf95c3e,0,3,0,-3.505082,-4.167550,-0.917549,-0.583212
college_biology,83,144,6841a8aaedf2f393,2,1,0,-4.210100,-0.241740,-1.650969,-4.601116
college_biology,92,144,d1d22d6fb5c7abe9,1,1,1,-12.109504,-0.000129,-9.343879,-10.562627
college_chemistry,82,100,3f4c9e03892b6f41,3,2,0,-2.498117,-2.844064,-0.277753,-2.264646
college_chemistry,28,100,11a0cfc84cdd0300,3,3,1,-5.246072,-1.136616,-5.297988,-0.407281
college_chemistry,21,100,bf5f50a1b30672a7,3,0,0,-0.007092,-6.116384,-5.772669,-6.444483
college_chemistry,58,100,e0cc66c8c87333b2,0,0,1,-1.096676,-1.724627,-1.209002,-1.667356
college_chemistry,25,100,6fa0b0c20b9c2888,0,3,0,-1.500794,-1.532044,-1.422671,-1.141421
college_chemistry,36,100,adb31b7ccc544ce3,2,2,1,-1.284745,-1.495144,-0.760769,-3.432128
college_chemistry,52,100,8e06545758ed8763,1,0,0,-0.947757,-2.854005,-1.741861,-0.979005
college_chemistry,95,100,62eb290934f16d20,3,3,1,-7.941698,-6.144856,-6.379203,-0.004237
college_chemistry,73,100,4331af660bc2905e,0,0,1,-0.005702,-6.396327,-6.021327,-6.474452
college_chemistry,5,100,ec114d2a967295d4,1,0,0,-0.860265,-1.026506,-2.266523,-2.204010
college_chemistry,77,100,8773973cdfa31472,0,0,1,-0.286593,-4.896267,-3.958468,-1.493627
college_chemistry,34,100,37a82ee1f2e0061c,0,0,1,-0.072310,-3.665653,-4.369186,-3.478559
college_chemistry,56,100,bfdf71fad0869a09,2,2,1,-2.353873,-2.760125,-0.433003,-1.650750
college_chemistry,97,100,b51307394b90f288,2,3,0,-2.836995,-1.101666,-2.796256,-0.601665
college_chemistry,8,100,88df4c66ef509595,2,1,0,-2.240456,-0.537330,-1.557799,-2.292177
college_chemistry,43,100,df2a4eee263e83bb,0,2,0,-3.129471,-4.347896,-0.066851,-4.879351
college_chemistry,2,100,a06d4c22a5a6f285,3,2,0,-7.618093,-4.537384,-0.196402,-1.777153
college_chemistry,68,100,02668378ae5c7f01,3,3,1,-8.625488,-9.687993,-8.344235,-0.000488
college_chemistry,71,100,9953281429998f92,3,3,1,-8.375757,-9.172628,-7.782007,-0.000759
college_chemistry,9,100,189d4ed6ba32d8fe,3,2,0,-2.379361,-1.252923,-1.144987,-1.190424
college_chemistry,53,100,787a2f1a9e8431f1,0,0,1,-0.001834,-8.033071,-6.704959,-8.314334
