# llvq-mmlu-dump v1
# model=Qwen/Qwen3-4B [vLLM arm f16]
# revision=1cfa9a7208912126459214e8b04321603b3df60c
# dtype=f16
# scores=logprob  ⚠️ colonnes logit_* = LOGPROBS, pas des logits
# engine=vllm
subject,index,population,qhash,answer,pick,correct,logit_a,logit_b,logit_c,logit_d
abstract_algebra,73,100,85513c3537b1cbf3,1,1,1,-7.532195,-0.000945,-8.204070,-9.313445
abstract_algebra,28,100,5b48f21c9cebd1bc,3,2,0,-2.202508,-1.499383,-0.655633,-1.921258
abstract_algebra,15,100,e81fb23a92244db7,1,0,0,-0.073371,-3.713996,-3.401496,-4.354620
abstract_algebra,76,100,f40482f537a821b7,2,2,1,-3.701373,-4.826373,-0.045123,-4.482623
abstract_algebra,22,100,1326ba2fe7d2be57,3,3,1,-4.574895,-4.028020,-2.449895,-0.121770
abstract_algebra,4,100,75d0e3b0262ae9d1,1,2,0,-3.405647,-2.405647,-0.140022,-5.061896
abstract_algebra,9,100,b2b3d2496fc06473,2,2,1,-2.318836,-2.053211,-0.912586,-1.006336
abstract_algebra,70,100,80eb2ac0bcbc6915,3,2,0,-5.305239,-2.930239,-0.086489,-3.742739
anatomy,20,135,56bdf90594a1d00c,2,2,1,-10.015764,-9.797014,-0.000139,-10.422014
anatomy,78,135,30755684eabfd601,2,2,1,-11.125065,-11.171940,-0.000065,-10.375065
anatomy,1,135,c659ff57338b24c1,1,1,1,-4.036741,-0.036741,-5.802366,-4.177366
anatomy,132,135,af55fa4ce3aaf111,0,1,0,-5.572574,-0.010074,-5.150699,-7.806949
anatomy,46,135,8c6d933e5cef93bf,1,1,1,-6.145051,-0.004426,-6.504426,-7.191926
anatomy,51,135,8b11c89d17550084,3,3,1,-5.085843,-7.288968,-7.132718,-0.007718
anatomy,129,135,5531298fb7c6a057,0,3,0,-3.686839,-1.264964,-1.514964,-0.749339
anatomy,27,135,59bf276e42fa6220,0,0,1,-0.213839,-3.776339,-4.823214,-1.823214
anatomy,97,135,174746aa76054608,2,0,0,-0.207297,-2.269797,-2.504172,-6.176047
anatomy,24,135,3d9a069fed430b34,1,2,0,-1.142843,-2.517843,-0.549093,-3.783468
anatomy,77,135,3f6c4a68f67d655f,0,0,1,-0.000789,-8.578914,-8.094539,-8.203914
anatomy,127,135,0ba83525dfb31d8e,2,2,1,-6.877924,-6.737299,-0.002924,-7.284174
anatomy,57,135,ba15461d77ab0756,2,2,1,-10.703237,-10.531362,-0.000111,-9.812612
anatomy,107,135,ad13970445d9d694,3,2,0,-1.551666,-1.692291,-0.567291,-3.301666
anatomy,36,135,9d9c94fc34041955,3,3,1,-9.875153,-10.109528,-9.781403,-0.000152
anatomy,106,135,a1289711b7432956,2,2,1,-7.221592,-7.018467,-0.518467,-0.909092
anatomy,130,135,2efd67c51c9ac9c7,0,0,1,-0.029316,-3.591816,-7.279316,-7.373066
anatomy,44,135,5d69335feb2a2649,0,2,0,-2.214843,-2.949218,-0.199218,-3.964843
anatomy,102,135,fe63773f2dbbbd20,2,2,1,-3.355866,-5.730866,-0.121491,-2.574616
anatomy,50,135,c159571f637707e3,3,3,1,-5.313329,-7.813329,-3.641454,-0.032079
anatomy,14,135,f55d4f5a21731100,0,2,0,-3.760169,-1.603919,-0.385169,-2.353919
anatomy,82,135,385c1a347aaeb69d,2,2,1,-4.685460,-1.935459,-0.169834,-5.966710
anatomy,128,135,99525c5a63413825,0,0,1,-0.000401,-8.953526,-8.953526,-8.969151
anatomy,55,135,274c72a10864c1aa,3,1,0,-5.288174,-0.006924,-6.881924,-7.131924
anatomy,61,135,cbc0f351d027615f,2,2,1,-1.651134,-4.573009,-0.229259,-5.932384
anatomy,30,135,ca29085925218c65,2,2,1,-9.610202,-10.063327,-0.000827,-7.266452
anatomy,119,135,b5bebb52c89c206e,3,2,0,-3.105510,-5.105509,-0.464884,-1.136760
anatomy,13,135,c63a7686ed7a9b52,1,2,0,-3.540075,-4.430699,-0.086950,-3.165075
anatomy,80,135,572ecbc0e9e34d90,1,1,1,-8.891667,-0.001043,-7.282292,-8.594792
anatomy,39,135,af85642b3d80a36a,2,2,1,-10.812584,-10.609459,-0.000084,-10.312584
anatomy,100,135,2cd2473aa27b14b1,3,1,0,-7.516411,-0.203911,-6.250786,-1.703911
anatomy,19,135,388e0e821493a447,2,2,1,-10.609443,-10.906318,-0.000068,-10.828193
anatomy,98,135,2550748edc67dee1,0,2,0,-2.686035,-5.404785,-0.076660,-6.811035
anatomy,71,135,59a466e452efb3aa,0,0,1,-0.000205,-9.843955,-9.422080,-9.734580
anatomy,120,135,4045dd800b29c4a2,2,2,1,-11.171947,-10.593822,-0.000072,-10.937572
anatomy,115,135,5b0c1a6b2384e1fb,1,1,1,-9.063156,-0.000656,-8.891281,-7.860031
anatomy,110,135,8cb78aaa98d369d1,2,3,0,-5.214179,-3.698554,-1.401679,-0.323554
anatomy,87,135,c6e7297c6521f8dc,2,2,1,-2.186296,-2.264421,-0.342546,-2.608171
anatomy,108,135,3a8a5e176afa863c,3,3,1,-10.578222,-10.687597,-9.984472,-0.000097
anatomy,73,135,fe987d7874b983f7,0,1,0,-1.457002,-0.941377,-1.253877,-2.394502
astronomy,8,152,b6c916da603fa2b8,3,3,1,-7.907030,-7.953905,-10.000779,-0.000780
astronomy,20,152,60df3694ead4721f,3,3,1,-10.984396,-12.984396,-13.359396,-0.000021
astronomy,98,152,c6ba5cebdb387b21,2,2,1,-8.110795,-8.313920,-0.001420,-7.063920
astronomy,148,152,deba634fd292ea07,3,1,0,-10.406963,-0.000714,-9.922588,-7.406963
astronomy,14,152,89ea553dd226783a,1,1,1,-11.109430,-0.000055,-11.046930,-10.968805
astronomy,92,152,0f56af72f499e388,0,0,1,-0.000130,-9.968881,-11.172006,-9.953256
astronomy,130,152,8f2459fbe064fce0,0,0,1,-0.017229,-4.079729,-9.392229,-9.579729
astronomy,149,152,dbccf389ff2820cf,0,0,1,-0.010224,-7.963349,-8.322724,-4.650849
astronomy,47,152,8505b1b4b76d42a2,0,3,0,-0.758519,-7.383519,-8.805394,-0.633519
astronomy,62,152,7a801c68453fe4c2,1,1,1,-6.533823,-0.002573,-6.971323,-8.705698
astronomy,127,152,0e24f77f4590ea2c,2,2,1,-10.640744,-10.546994,-0.000119,-9.656369
astronomy,29,152,0a0c9b0b1358772d,2,2,1,-8.922999,-7.126124,-0.001124,-8.626124
astronomy,35,152,73fb6b94dc03b57e,3,3,1,-8.937697,-10.172072,-10.656447,-0.000198
astronomy,7,152,6ac686b9aee8736b,1,1,1,-9.166890,-0.182515,-9.604390,-1.791890
astronomy,124,152,74db102a9a577a9b,3,3,1,-9.843822,-11.968822,-11.468822,-0.000072
astronomy,83,152,72fd3f39cb63e9e3,0,0,1,-0.046587,-8.624712,-3.109087,-7.296587
astronomy,67,152,6c174c9122ff8866,1,1,1,-1.312526,-0.593776,-3.375026,-1.953151
astronomy,140,152,0cb28dcccf54e6d8,0,1,0,-1.756673,-0.272298,-3.053548,-3.991048
astronomy,36,152,b8c6f994eecc8636,0,0,1,-0.000108,-9.703233,-11.187608,-10.406358
astronomy,80,152,4a17c6e93a6b4038,2,2,1,-4.839475,-6.183225,-0.011350,-6.839475
astronomy,95,152,ba110b3794867649,1,1,1,-9.718887,-0.000138,-10.172012,-10.203262
astronomy,0,152,8b6b636d062cebaa,0,0,1,-0.000163,-10.015788,-9.953288,-9.812663
astronomy,108,152,bda1fc7fb00c78a7,3,3,1,-4.374012,-6.467762,-8.014637,-0.014637
astronomy,151,152,ca2cba31fcbcad59,1,1,1,-9.609521,-0.000146,-9.734521,-11.031396
astronomy,6,152,49df5b1e2e5a6e2d,1,1,1,-10.375196,-0.000195,-10.468946,-8.953321
astronomy,78,152,8e2268d0be31991a,1,1,1,-6.637903,-0.059778,-2.887903,-6.934778
astronomy,74,152,fe908f3ece3438e6,2,0,0,-0.167787,-2.167787,-3.636537,-4.292787
astronomy,105,152,99764f41b20ac645,0,0,1,-0.015289,-4.234038,-8.359038,-7.874663
astronomy,91,152,4efa69692e7e9a31,1,3,0,-4.028649,-0.888024,-4.075524,-0.591149
astronomy,71,152,17c04774cdceca46,3,3,1,-11.000027,-11.906277,-12.765652,-0.000027
astronomy,2,152,3f54c76a415c2672,2,2,1,-10.062570,-11.406320,-0.000070,-11.203195
astronomy,112,152,36d8b7fc3ddd7780,3,3,1,-10.906274,-12.906274,-13.296899,-0.000023
astronomy,81,152,c1b6b6e855eb8e3f,2,2,1,-10.296959,-11.062584,-0.000084,-10.468834
astronomy,33,152,6896d977218c40d9,3,3,1,-5.884521,-2.728271,-6.634521,-0.072021
astronomy,137,152,b6e7b3a4819393fe,3,3,1,-9.375102,-12.031352,-11.531352,-0.000102
astronomy,132,152,f38f88f8fd27be6a,2,2,1,-7.922391,-9.563016,-0.000516,-9.688016
astronomy,69,152,2a6eb09a6abc9774,2,2,1,-1.000332,-1.937832,-0.719082,-7.375332
astronomy,73,152,e99790e4ad3b60b3,3,3,1,-10.671916,-11.187541,-12.656291,-0.000041
astronomy,111,152,ef7721f30ad0b3ee,3,3,1,-10.234506,-9.750131,-10.422006,-0.000131
astronomy,59,152,aea1f74d5b3c22ec,3,3,1,-4.421149,-8.280524,-5.999274,-0.014899
business_ethics,57,100,53c51fbb11da5461,0,0,1,-0.000036,-13.750036,-12.296911,-10.656286
business_ethics,84,100,40959c60288bb63b,2,0,0,-0.711175,-2.070550,-2.336175,-1.258050
business_ethics,96,100,670c5d21d8d4181b,2,2,1,-11.595363,-6.470363,-0.001613,-10.876613
business_ethics,34,100,9cc712a40da0f17a,3,3,1,-5.488781,-8.441906,-10.254406,-0.004406
business_ethics,47,100,62b8880e2cd19cf3,0,0,1,-0.000015,-13.375015,-12.421890,-12.000015
business_ethics,49,100,4512f1b22e28c1a6,1,1,1,-9.875101,-0.000101,-10.968851,-11.187601
business_ethics,45,100,3e5454dd4f4e5af9,3,3,1,-11.046951,-11.687576,-9.875076,-0.000077
business_ethics,27,100,0e918a288da7ddc0,2,2,1,-11.765638,-13.296888,-0.000013,-13.234388
business_ethics,17,100,645f6db183372c64,2,2,1,-11.343885,-10.547010,-0.000136,-9.359510
business_ethics,76,100,b0fe1a8dcd69eaf2,0,0,1,-0.002298,-11.033547,-8.846047,-6.158548
business_ethics,61,100,2ad9ac5ffe5ff23e,0,0,1,-0.003694,-11.675570,-10.738070,-5.613069
business_ethics,83,100,0e869604bb1136c4,3,3,1,-7.079746,-10.548496,-7.204746,-0.001621
business_ethics,18,100,5be0fab1b7f1b6f7,2,2,1,-12.187943,-7.781693,-0.000444,-11.031693
business_ethics,79,100,ddce9e54a9e5207c,0,0,1,-0.046437,-3.655812,-5.796437,-4.108937
business_ethics,11,100,c7bd26939011fe6c,2,2,1,-6.733549,-6.577299,-0.092924,-2.452299
business_ethics,98,100,01e883ab39c0eef8,3,3,1,-10.846368,-10.252618,-5.971367,-0.002617
business_ethics,54,100,e521485d8ffa38bb,0,0,1,-0.021566,-5.240316,-4.240316,-6.427816
business_ethics,67,100,5ad74b878725b68a,0,0,1,-0.000076,-10.296951,-10.765701,-10.984451
business_ethics,28,100,20b7af4e55d931c9,3,1,0,-10.407849,-0.423474,-8.923474,-1.064099
business_ethics,70,100,7020ac0dfd08960b,1,2,0,-1.341814,-3.044939,-0.560564,-2.123064
business_ethics,8,100,9a472b5bc5e38ce6,1,0,0,-0.001074,-9.422949,-7.157324,-8.501074
business_ethics,62,100,01b05e379402de79,1,3,0,-1.186875,-1.702500,-2.077500,-0.952500
business_ethics,24,100,51a60b9a2373946b,0,0,1,-0.000414,-10.625414,-9.641039,-8.094164
business_ethics,2,100,db53b82ef69b4d2b,3,3,1,-9.781982,-10.391357,-7.375732,-0.000732
business_ethics,95,100,b89c1e81e7826b4b,0,0,1,-0.185986,-8.592236,-1.779736,-7.107861
business_ethics,68,100,3cd6e5bae022ca2f,0,0,1,-0.000090,-9.812591,-11.125091,-11.703216
business_ethics,86,100,56adaf84355d841c,2,0,0,-0.003229,-9.925104,-8.893854,-5.800104
business_ethics,63,100,75def7c824835ac2,0,0,1,-0.000816,-7.360191,-9.844566,-9.047691
business_ethics,90,100,576b0ff0e72176f3,1,0,0,-1.171541,-1.640291,-1.327791,-1.468416
business_ethics,14,100,0d480555bdb38082,3,3,1,-6.267823,-8.361572,-9.845947,-0.002198
business_ethics,4,100,79321cee19537df8,1,1,1,-12.297605,-0.000730,-10.953855,-7.266355
business_ethics,19,100,e2688faf9a69278d,0,3,0,-1.201524,-1.810899,-1.498399,-1.170274
business_ethics,36,100,3fbb69d60880b7be,1,0,0,-0.229723,-1.589097,-9.104723,-6.932847
business_ethics,7,100,89499759c3a900ab,0,0,1,-0.000098,-11.250097,-11.078222,-10.015722
business_ethics,0,100,1f5a5ea954a3a70b,2,0,0,-0.003115,-11.846866,-5.784366,-10.721866
business_ethics,26,100,2b405496da6c3db2,1,1,1,-11.265866,-0.000241,-9.640866,-8.750241
business_ethics,71,100,c98aefe88382a736,1,3,0,-1.080369,-2.002244,-2.595994,-0.799119
business_ethics,40,100,442ce2025dde66e2,3,0,0,-0.936824,-1.889949,-1.889949,-1.186824
business_ethics,52,100,7d30bf62fe44fff6,3,3,1,-9.333207,-9.692582,-5.317582,-0.005082
business_ethics,29,100,94ce9fb7b75d65d6,3,3,1,-12.500014,-13.343764,-11.828139,-0.000014
clinical_knowledge,117,265,7ea4604509044a88,2,2,1,-9.172145,-9.125270,-0.000270,-9.859645
clinical_knowledge,156,265,2b75137584e7e562,3,1,0,-5.719698,-0.969698,-1.079073,-1.282198
clinical_knowledge,94,265,ae8da50e21fe1d66,2,2,1,-7.132959,-5.976709,-0.007960,-5.429834
clinical_knowledge,221,265,d67c3827a743c24a,1,1,1,-1.206235,-0.362485,-7.581235,-5.471860
clinical_knowledge,133,265,5261e6fd28897664,1,1,1,-11.375119,-0.000120,-9.218869,-12.031369
clinical_knowledge,60,265,dd109f88a25a35d2,2,2,1,-8.813210,-7.891336,-0.000711,-8.656960
clinical_knowledge,191,265,707b8a35a9130ec6,0,0,1,-0.003189,-6.128190,-7.393815,-8.050064
clinical_knowledge,4,265,28672745f0fed135,1,0,0,-0.964561,-1.808311,-1.370811,-1.605186
clinical_knowledge,150,265,6600ed69865909c6,3,3,1,-9.515965,-8.734715,-9.203465,-0.000339
clinical_knowledge,84,265,4ac8d2379a207b4f,3,3,1,-8.235971,-8.048471,-6.907846,-0.001597
clinical_knowledge,206,265,e0be30c14531ea16,3,3,1,-7.377238,-6.892863,-7.439738,-0.002238
clinical_knowledge,177,265,1d78193134968101,2,2,1,-8.766122,-8.578622,-0.000497,-8.859872
clinical_knowledge,240,265,91c903d2a47d9572,2,1,0,-1.359190,-0.671691,-1.515440,-4.421690
clinical_knowledge,214,265,9075f36d13ed26e5,0,0,1,-0.000199,-9.312699,-9.203324,-12.234574
clinical_knowledge,12,265,3e233110f576a15a,1,3,0,-6.531571,-2.875321,-5.812821,-0.062821
clinical_knowledge,18,265,bd34ef7c191dfbd4,2,2,1,-6.628939,-6.441439,-0.050814,-3.066439
clinical_knowledge,164,265,7a9d5af00b6c9232,1,0,0,-0.141289,-2.235039,-4.094414,-4.922539
clinical_knowledge,161,265,c161fa750e20d2f4,0,1,0,-1.616472,-0.303972,-4.194597,-3.038347
clinical_knowledge,26,265,80da453eb5aa7dec,3,3,1,-1.046551,-4.437176,-1.405926,-0.937176
clinical_knowledge,50,265,d8c1309104390347,2,0,0,-0.082751,-2.942126,-3.957751,-4.910876
clinical_knowledge,216,265,163cdbb54493d607,1,0,0,-0.163023,-5.428648,-1.928648,-7.319273
clinical_knowledge,141,265,135391eb5f8316db,2,2,1,-4.577534,-2.718159,-0.249409,-1.936909
clinical_knowledge,64,265,82af055a9a409444,0,3,0,-8.427966,-5.349841,-6.818591,-0.006091
clinical_knowledge,76,265,7ac6cc47ee712e7d,1,1,1,-10.375062,-0.000062,-10.671937,-12.062562
clinical_knowledge,100,265,c4788fd0de437e41,2,2,1,-7.956989,-6.035114,-0.003864,-6.816364
clinical_knowledge,148,265,fa7e6eb2116ea769,1,0,0,-1.002351,-1.064851,-2.142976,-1.767976
clinical_knowledge,256,265,159497b81114445c,2,2,1,-8.172742,-7.985242,-0.000867,-8.344617
clinical_knowledge,102,265,56ef7dd9e0dc3238,1,1,1,-3.329576,-0.095201,-3.579576,-3.610826
clinical_knowledge,33,265,d821162c77bc258c,1,3,0,-8.562428,-4.281178,-6.593678,-0.015552
clinical_knowledge,114,265,2e267dc124d56b0d,0,0,1,-0.000459,-9.359834,-8.031709,-10.187959
clinical_knowledge,144,265,a146b87d2e1f34eb,3,3,1,-8.766298,-8.047548,-8.547548,-0.000673
clinical_knowledge,184,265,8e650dc0d85ade00,2,2,1,-9.328410,-9.140910,-0.000285,-9.422160
clinical_knowledge,186,265,c159eeee8d396d16,2,2,1,-7.282296,-8.219796,-0.001046,-9.454171
clinical_knowledge,198,265,5f5f767a37572dc2,1,1,1,-5.621032,-0.074157,-5.621032,-2.746032
clinical_knowledge,185,265,9948274e9a5a8a63,3,3,1,-10.906345,-10.781345,-9.906345,-0.000095
clinical_knowledge,176,265,f3452c7ecefcbd24,2,2,1,-3.592833,-7.139708,-0.030333,-6.467833
clinical_knowledge,43,265,c886a310510e95bd,1,0,0,-0.195571,-1.758071,-6.289321,-5.711196
clinical_knowledge,83,265,6b0940b59f3dcc42,1,1,1,-0.760304,-0.666554,-4.244679,-5.447804
clinical_knowledge,20,265,6289e794e1cebe54,3,3,1,-2.059587,-7.262712,-7.793962,-0.137712
clinical_knowledge,51,265,cefa2a1090371950,0,0,1,-0.058897,-3.199522,-5.496397,-4.402647
college_biology,115,144,2dd35f04114bdde2,3,3,1,-2.236958,-3.361958,-0.861958,-0.830708
college_biology,136,144,6632556ceeff7a74,0,0,1,-0.001642,-7.407892,-7.111017,-8.626642
college_biology,38,144,e23f6c9fa4982de7,2,2,1,-8.005651,-5.286901,-0.005651,-8.396276
college_biology,132,144,ce6246f883b310ca,2,2,1,-8.500476,-8.391101,-0.000476,-10.656726
college_biology,56,144,c8563553e485bdbd,2,0,0,-0.054834,-4.882959,-3.195459,-5.351709
college_biology,108,144,2629ef0f542377d4,2,0,0,-1.011017,-3.854767,-1.261017,-1.104767
college_biology,141,144,f77d1b69c8751c2d,2,2,1,-9.094009,-9.047134,-0.000260,-11.015884
college_biology,98,144,cfaa95df87461323,3,3,1,-3.686835,-3.608710,-1.483710,-0.327460
college_biology,119,144,e44bdb8e1dfe5bc7,0,0,1,-0.066007,-7.206632,-6.659757,-2.784757
college_biology,52,144,06df822ea13fab25,2,2,1,-4.235149,-3.328899,-0.078899,-3.672649
college_biology,34,144,bab16905ece8cc05,3,0,0,-0.201568,-1.982818,-4.248443,-3.498443
college_biology,87,144,05d68292c2e54080,1,1,1,-2.829521,-0.063896,-6.548271,-6.595146
college_biology,94,144,eefcbb158bfe5f81,3,3,1,-11.000079,-10.250079,-10.671954,-0.000079
college_biology,123,144,55cc314251a846e0,0,0,1,-0.013653,-6.294903,-6.607403,-4.716778
college_biology,20,144,27165603650e5dd2,3,3,1,-11.421956,-10.046956,-10.656331,-0.000082
college_biology,33,144,8f1b2cd6a8b73910,3,3,1,-9.516281,-9.156906,-7.688157,-0.000657
college_biology,118,144,3e1d1ed43144975b,0,0,1,-0.007134,-5.069634,-7.897759,-7.850884
college_biology,7,144,43423d4742e03040,1,1,1,-4.994714,-0.010339,-6.072839,-6.791589
college_biology,96,144,5a4cac92c35aacfa,0,0,1,-0.095569,-2.470569,-5.142445,-7.470570
college_biology,80,144,09ed12dea9dad4ba,2,2,1,-6.620782,-1.886407,-0.167657,-6.683282
college_biology,114,144,a2b4686996039c1a,0,0,1,-0.000616,-8.188116,-8.938116,-8.578741
college_biology,54,144,6e037bb9e949e0ff,3,3,1,-8.500766,-8.594516,-7.938265,-0.000766
college_biology,2,144,70fc400b6ee6d72d,0,0,1,-0.000400,-8.594150,-9.031650,-9.453525
college_biology,139,144,101d33e51efaa770,0,0,1,-0.009564,-4.712689,-8.040813,-8.603313
college_biology,121,144,f456754a6aa8a32c,1,1,1,-10.172087,-0.000212,-9.422087,-9.359587
college_biology,55,144,0441e82ee2fab4c5,1,1,1,-4.275520,-0.025520,-4.853645,-5.681770
college_biology,138,144,eb0d534cd308e414,0,0,1,-0.010577,-6.354327,-4.963702,-6.448077
college_biology,88,144,ee3dcd7ea2e36bde,1,1,1,-7.673583,-0.001708,-7.220458,-7.626708
college_biology,66,144,f00a147aba5147ea,3,3,1,-6.797752,-4.266502,-6.750877,-0.016502
college_biology,143,144,5190f822969c9f85,3,3,1,-2.607060,-6.950810,-2.122685,-0.216435
college_biology,0,144,0d5f8cbd77ef21da,2,3,0,-3.889399,-4.123774,-1.217524,-0.405024
college_biology,57,144,5258bc5543eb247f,2,2,1,-6.564767,-8.174143,-0.002267,-7.502267
college_biology,128,144,c624b58cbe161893,2,2,1,-8.774134,-8.352259,-0.008509,-4.821009
college_biology,140,144,02a01008425429af,0,0,1,-0.000152,-9.390777,-10.234527,-10.953277
college_biology,105,144,5202523553483eab,1,1,1,-10.531456,-0.000206,-9.109581,-9.859581
college_biology,120,144,d107fe5285ff0c40,2,2,1,-10.718864,-10.000114,-0.000115,-10.218864
college_biology,44,144,2ccba0be6d827615,3,3,1,-5.823555,-6.542305,-5.026680,-0.011054
college_biology,53,144,94e3659a3cf95c3e,0,3,0,-3.980142,-0.964517,-2.777017,-0.620767
college_biology,83,144,6841a8aaedf2f393,2,1,0,-4.816888,-0.082513,-2.707514,-5.457513
college_biology,92,144,d1d22d6fb5c7abe9,1,1,1,-12.046955,-0.000080,-10.015705,-10.750080
college_chemistry,82,100,3f4c9e03892b6f41,3,2,0,-1.845837,-3.173962,-0.314587,-2.658337
college_chemistry,28,100,11a0cfc84cdd0300,3,3,1,-5.986752,-3.596127,-5.799252,-0.033627
college_chemistry,21,100,bf5f50a1b30672a7,3,0,0,-0.008447,-5.664697,-5.445947,-7.477197
college_chemistry,58,100,e0cc66c8c87333b2,0,0,1,-1.143754,-1.831254,-1.487504,-1.221879
college_chemistry,25,100,6fa0b0c20b9c2888,0,3,0,-1.648643,-1.633018,-1.586143,-0.898642
college_chemistry,36,100,adb31b7ccc544ce3,2,2,1,-1.894706,-1.410331,-0.550956,-3.582206
college_chemistry,52,100,8e06545758ed8763,1,0,0,-0.197338,-3.916088,-3.322338,-2.103588
college_chemistry,95,100,62eb290934f16d20,3,3,1,-8.033697,-6.846197,-6.877447,-0.002447
college_chemistry,73,100,4331af660bc2905e,0,0,1,-0.004166,-6.722916,-6.113541,-7.285416
college_chemistry,5,100,ec114d2a967295d4,1,1,1,-1.108418,-0.764668,-2.139668,-2.452168
college_chemistry,77,100,8773973cdfa31472,0,0,1,-0.117221,-5.960970,-5.054720,-2.289096
college_chemistry,34,100,37a82ee1f2e0061c,0,0,1,-0.075180,-3.497056,-4.700181,-3.418931
college_chemistry,56,100,bfdf71fad0869a09,2,2,1,-2.470019,-2.860644,-0.376269,-1.766894
college_chemistry,97,100,b51307394b90f288,2,3,0,-3.898410,-1.179660,-3.851535,-0.429660
college_chemistry,8,100,88df4c66ef509595,2,2,1,-2.682874,-1.010999,-0.885999,-1.870374
college_chemistry,43,100,df2a4eee263e83bb,0,2,0,-3.011548,-3.714673,-0.089673,-4.449048
college_chemistry,2,100,a06d4c22a5a6f285,3,3,1,-5.241419,-4.491419,-0.725794,-0.694544
college_chemistry,68,100,02668378ae5c7f01,3,3,1,-7.703955,-9.641456,-8.094581,-0.000830
college_chemistry,71,100,9953281429998f92,3,3,1,-6.628779,-8.285029,-6.128779,-0.003779
college_chemistry,9,100,189d4ed6ba32d8fe,3,1,0,-1.748706,-1.186206,-1.264331,-1.436206
college_chemistry,53,100,787a2f1a9e8431f1,0,0,1,-0.002477,-7.596228,-6.393103,-8.268103
college_chemistry,40,100,7a9a8e750c5a351b,1,1,1,-8.047676,-0.000801,-7.907051,-9.219551
