# llvq-mmlu-dump v1
# scores=logprob
# engine=llama.cpp/CUDA
subject,index,population,qhash,answer,pick,correct,logit_a,logit_b,logit_c,logit_d
abstract_algebra,29,100,aa68bf1b38b3a3b8,0,2,0,-1.438395,-3.505998,-0.984612,-1.157491
abstract_algebra,30,100,6fe2c1e4ad036317,1,2,0,-1.517186,-3.237311,-0.669041,-1.699727
abstract_algebra,31,100,e8c0b9fe514c0dee,1,0,0,-1.156797,-1.273847,-1.737806,-1.922895
abstract_algebra,32,100,cdc3fc166e9721d3,0,2,0,-1.439846,-3.139024,-0.696091,-1.657085
abstract_algebra,33,100,f2ca3e2e271179da,2,0,0,-0.823420,-2.650321,-1.738919,-2.029753
abstract_algebra,34,100,a6cbe3cf8d96ac54,0,2,0,-1.092437,-2.874608,-0.946546,-1.728376
abstract_algebra,35,100,a5bbf9bd40a36ed6,1,1,1,-1.214645,-1.188836,-1.443481,-2.142110
abstract_algebra,36,100,ecbed26727932154,3,0,0,-0.849959,-2.963704,-1.610100,-2.294877
abstract_algebra,37,100,a6ec963e69bae25b,1,0,0,-0.660977,-3.348854,-1.694142,-2.245915
abstract_algebra,38,100,63e923534022eb8d,2,0,0,-0.380967,-2.857276,-2.163674,-3.313369
abstract_algebra,39,100,523b14a4c4654b62,3,2,0,-1.244595,-3.319417,-0.962308,-1.512402
abstract_algebra,40,100,bec320bbf00fda34,2,2,1,-1.713977,-3.493404,-0.871534,-1.509607
abstract_algebra,41,100,23bb1e9be66fdc6e,0,0,1,-0.199776,-2.799183,-2.627339,-4.325308
abstract_algebra,42,100,37fd2c9878288d41,1,2,0,-1.400418,-3.068816,-0.704068,-1.684228
abstract_algebra,43,100,135e7a15b58ca7cc,2,2,1,-1.371807,-2.523332,-0.928926,-1.462137
abstract_algebra,44,100,2c5f3c67713fafd9,2,2,1,-1.453788,-3.182788,-0.597896,-2.393998
abstract_algebra,45,100,86742cc68ae9e3c6,2,0,0,-0.758016,-2.865270,-1.358490,-1.878805
abstract_algebra,46,100,8bddff4fe9066610,1,0,0,-1.009850,-2.511403,-1.171765,-1.625695
abstract_algebra,47,100,1900b644b0cb431e,1,0,0,-0.786259,-2.682896,-1.735959,-2.472641
abstract_algebra,48,100,3fdb166d04d2e0f5,2,2,1,-1.405211,-3.471682,-0.948023,-1.208628
abstract_algebra,49,100,475c04fbed83497e,1,0,0,-0.723745,-2.737245,-1.497017,-2.216171
abstract_algebra,50,100,99bf59d3ca32e186,3,2,0,-1.148713,-3.560201,-0.677846,-2.224545
abstract_algebra,51,100,5b1a263ae827ccf0,1,0,0,-0.752999,-2.559051,-1.641221,-2.596480
abstract_algebra,52,100,26816f745c8e4b8c,0,0,1,-0.669047,-2.846106,-1.481120,-2.410864
abstract_algebra,53,100,146636a838028cdc,2,2,1,-1.274528,-2.994289,-0.748270,-1.790830
abstract_algebra,54,100,e3247d2ce3bf1754,1,1,1,-1.225838,-1.006917,-1.815640,-2.083657
abstract_algebra,55,100,d92621eaac1f8151,0,3,0,-1.195388,-3.275880,-1.215600,-1.142812
abstract_algebra,56,100,1ea56ef2628eace7,3,0,0,-0.907544,-2.872592,-1.070893,-1.915919
abstract_algebra,57,100,9afad7d244c5ea17,1,0,0,-0.518004,-2.048587,-2.016335,-3.060241
abstract_algebra,58,100,34946a8814e172a1,0,2,0,-1.089295,-3.193241,-0.903786,-1.732233
abstract_algebra,59,100,44d0aef643a731f3,0,2,0,-1.246482,-3.101848,-0.651014,-2.113231
abstract_algebra,60,100,6b1cfad11dd3df18,3,0,0,-1.169584,-2.227473,-1.201254,-1.540064
abstract_algebra,61,100,a4e2020ebc69a28d,3,2,0,-1.314386,-3.062831,-1.027034,-1.224552
abstract_algebra,62,100,10f9c3c89e02e256,2,2,1,-1.337818,-3.295631,-0.931566,-1.292881
abstract_algebra,63,100,46c1fc4c65c3134f,1,0,0,-1.027307,-2.742653,-1.235115,-2.031416
abstract_algebra,64,100,36b4c4f0a2f62704,1,2,0,-1.159629,-3.262965,-0.925943,-1.890805
abstract_algebra,65,100,8ba5f62c904ece9a,2,0,0,-1.156950,-2.576532,-1.172151,-1.341646
abstract_algebra,66,100,5ee4065439363f4e,3,2,0,-1.170621,-3.160194,-0.930534,-1.506295
abstract_algebra,67,100,a3066119c8938ddf,2,2,1,-1.395759,-2.290657,-1.139353,-1.431936
abstract_algebra,68,100,2163eb04709cac5f,0,0,1,-0.821071,-2.842453,-1.956003,-2.018940
abstract_algebra,69,100,be1e8cea7da078b7,0,2,0,-1.010467,-2.620355,-1.005761,-1.886689
abstract_algebra,70,100,80eb2ac0bcbc6915,3,2,0,-1.289768,-2.802688,-0.964229,-1.952991
abstract_algebra,71,100,346f91b3c26aec6a,2,0,0,-0.949748,-1.306197,-1.627978,-2.364360
abstract_algebra,72,100,c43b3da4e6c7adf5,3,0,0,-0.665558,-2.869232,-2.225441,-1.903294
abstract_algebra,73,100,85513c3537b1cbf3,1,0,0,-0.284806,-2.532534,-2.088963,-3.989422
abstract_algebra,74,100,60fd52ef0f84e5c1,3,2,0,-1.135864,-2.711938,-0.890403,-1.808376
abstract_algebra,75,100,212cfb93a2f08b7e,1,0,0,-1.033004,-3.083394,-1.065198,-1.629315
abstract_algebra,76,100,f40482f537a821b7,2,0,0,-1.017794,-2.909107,-1.230782,-1.467802
abstract_algebra,77,100,e0aeb905a0a0c18b,0,0,1,-0.152251,-4.442214,-2.526303,-4.071071
abstract_algebra,78,100,9fa2ea2c682bb33a,3,0,0,-0.843428,-2.774893,-1.207838,-1.809261
abstract_algebra,79,100,8a1d769bf4ae2b1c,2,2,1,-1.259572,-3.206806,-0.681864,-1.965460
abstract_algebra,80,100,fae2883618fccf48,1,2,0,-1.236778,-3.269947,-0.867861,-1.582813
abstract_algebra,81,100,9d7b0ae13c04cec1,3,2,0,-1.169427,-2.912064,-1.074784,-1.330186
abstract_algebra,82,100,8e07c0586a1baa69,0,0,1,-0.757771,-3.508824,-1.291148,-1.733443
abstract_algebra,83,100,ac879655422a5d2b,2,0,0,-0.912992,-2.985710,-1.112272,-1.751539
abstract_algebra,84,100,ff0f34c3837c8249,3,2,0,-1.475399,-3.019850,-0.589924,-2.428036
abstract_algebra,85,100,f86e2f339e6c1354,2,2,1,-1.088554,-2.802070,-1.038513,-1.642225
abstract_algebra,86,100,a7a6729a39b1b88d,0,2,0,-1.270284,-2.858765,-0.691838,-1.971871
abstract_algebra,87,100,3fcd911146c4eef7,0,0,1,-0.626828,-3.528447,-1.987302,-3.321709
abstract_algebra,88,100,4cb8121f4e99a8d9,0,0,1,-0.585706,-3.293409,-1.502053,-2.779124
abstract_algebra,89,100,c0c2cedd2ba1a1cd,2,0,0,-1.115748,-3.405015,-1.138550,-1.298333
abstract_algebra,90,100,876d2e02d9816a56,3,2,0,-1.003511,-2.804025,-0.963512,-1.848535
abstract_algebra,91,100,b3bc636b42527902,1,0,0,-1.027810,-1.940726,-1.148240,-3.132443
abstract_algebra,92,100,1c6d737c9338001f,1,2,0,-1.475275,-2.692524,-0.933695,-1.778574
abstract_algebra,93,100,747394267efbd189,0,0,1,-0.761388,-2.492958,-1.210506,-2.348976
abstract_algebra,94,100,01bc05e509060046,3,3,1,-1.263576,-3.424637,-1.277086,-1.064110
abstract_algebra,95,100,44a11e6aa586d606,2,2,1,-1.533335,-3.456507,-0.675053,-1.591177
abstract_algebra,96,100,0c302caee6109cb9,1,0,0,-1.294639,-3.142125,-1.302123,-1.944354
abstract_algebra,97,100,8b1bc8de000d3e28,2,0,0,-0.462977,-2.488444,-1.733981,-3.085106
abstract_algebra,98,100,4b1f8d17e2137273,2,0,0,-0.805057,-2.704415,-1.349504,-1.926089
abstract_algebra,99,100,76b2f1c487c16fc2,2,2,1,-1.673939,-3.530340,-0.694914,-1.412758
anatomy,0,135,63b81100fc3fe289,0,2,0,-2.991248,-2.196511,-0.393759,-2.191691
anatomy,1,135,c659ff57338b24c1,1,1,1,-2.089363,-0.526462,-1.764686,-3.549412
anatomy,2,135,6a87bccd6d2908f8,0,0,1,-0.603811,-1.380886,-1.746161,-5.043730
anatomy,3,135,5bb6db47d6812b96,2,2,1,-2.691147,-2.885735,-0.441618,-1.593840
anatomy,4,135,315719f0ad505477,1,1,1,-2.982634,-0.547564,-1.214382,-3.535578
anatomy,5,135,60287305cdf30a33,1,2,0,-2.886557,-2.702159,-0.407117,-2.261393
anatomy,6,135,b7d808324aa9ef8a,0,2,0,-3.782181,-0.932060,-0.578919,-4.569862
anatomy,7,135,7b92e26eb629efe0,1,1,1,-3.043860,-0.262522,-1.857911,-4.779755
anatomy,8,135,6ee07bce36e5653b,2,2,1,-2.266326,-2.075946,-0.381465,-2.676269
anatomy,9,135,6b801c2783225a0c,3,2,0,-2.509795,-1.000664,-0.993264,-1.850470
anatomy,10,135,9e827da1f25a3333,3,2,0,-4.150285,-3.049439,-0.245976,-2.040103
anatomy,11,135,f19393c0e901d51e,3,2,0,-2.785418,-1.431484,-0.562983,-2.648745
anatomy,12,135,31f82a79e844fca7,3,0,0,-0.631500,-1.957558,-1.293518,-4.199875
anatomy,13,135,c63a7686ed7a9b52,1,2,0,-2.560580,-2.662492,-0.577323,-2.539746
anatomy,14,135,f55d4f5a21731100,0,2,0,-3.169445,-1.285128,-0.544329,-3.348402
anatomy,15,135,417fd5aed208ae8d,2,2,1,-2.626063,-2.521876,-0.468211,-1.695380
anatomy,16,135,6eb51d40bfc23531,1,2,0,-2.427893,-2.429374,-0.789588,-1.098483
anatomy,17,135,b3c7ff23f94ece8c,3,2,0,-3.021811,-2.442377,-0.249041,-2.778647
anatomy,18,135,8fc8bff11af8a209,3,1,0,-1.495739,-1.017910,-1.058045,-3.132975
anatomy,19,135,388e0e821493a447,2,2,1,-4.258776,-4.514027,-0.134001,-2.466757
anatomy,20,135,56bdf90594a1d00c,2,2,1,-3.101010,-2.950576,-0.303859,-2.550408
anatomy,21,135,82904edccb0d11a0,2,2,1,-2.591820,-1.119726,-0.694464,-2.582028
anatomy,22,135,f57eafc700159a0e,1,2,0,-2.607392,-2.000237,-0.300831,-3.670861
anatomy,23,135,03b0eb6a340259eb,1,2,0,-2.322094,-1.932225,-0.476544,-2.397500
anatomy,24,135,3d9a069fed430b34,1,2,0,-3.340647,-2.243845,-0.282355,-2.616570
anatomy,25,135,1faff3bf39a3d82d,2,0,0,-0.100759,-3.149278,-3.502012,-4.783493
anatomy,26,135,e4caac2a0e1df1bd,2,2,1,-4.739243,-3.760747,-0.047314,-5.213042
anatomy,27,135,59bf276e42fa6220,0,2,0,-2.450562,-1.716322,-0.492268,-2.587380
anatomy,28,135,81238ab1de257d68,2,2,1,-3.476089,-2.900767,-0.148345,-4.155940
anatomy,29,135,e9ff83c838225201,1,1,1,-3.370508,-1.083622,-1.442244,-1.095488
anatomy,30,135,ca29085925218c65,2,3,0,-3.470256,-3.529876,-2.505096,-0.190818
anatomy,31,135,ac75cf6ec34fcf9f,0,2,0,-2.655059,-1.687337,-0.476913,-2.425815
anatomy,32,135,bf77dacfaf72d02e,1,1,1,-2.953023,-0.325960,-1.894683,-3.212183
anatomy,33,135,13b3c7969eed2f13,1,3,0,-5.469148,-5.858634,-5.076049,-0.026433
anatomy,34,135,d5aa91b1e67903fc,2,2,1,-1.680786,-2.411668,-1.097068,-1.132089
anatomy,35,135,daab8e94afe6a276,2,2,1,-2.150108,-2.288873,-0.589823,-1.901834
anatomy,36,135,9d9c94fc34041955,3,3,1,-3.285267,-3.983713,-3.039474,-0.188434
anatomy,37,135,e0a2d4d13d2f41fd,2,2,1,-3.667483,-3.536540,-0.076453,-4.455899
anatomy,38,135,11af40421702fc14,3,1,0,-2.085316,-0.780281,-1.833477,-1.475716
anatomy,39,135,af85642b3d80a36a,2,2,1,-2.940438,-2.021439,-0.536149,-2.305630
anatomy,40,135,7ad428e4cb56928b,2,2,1,-3.512444,-4.137627,-0.167801,-2.635479
anatomy,41,135,3113834b2e86f4e1,2,2,1,-2.695204,-1.569454,-0.840145,-1.385761
anatomy,42,135,18870be4f5c24ef0,1,2,0,-1.570179,-1.519226,-0.724604,-3.098507
anatomy,43,135,727a94de359a7180,2,2,1,-3.067981,-2.319545,-0.425371,-1.707622
anatomy,44,135,5d69335feb2a2649,0,2,0,-2.856284,-1.835011,-0.566426,-1.845698
anatomy,45,135,caf91472ed53a61d,2,1,0,-2.282535,-0.861252,-0.960403,-3.142822
anatomy,46,135,8c6d933e5cef93bf,1,2,0,-2.343126,-1.936744,-0.543771,-3.633512
anatomy,47,135,a0297f622ea56be5,2,2,1,-1.566158,-1.750336,-0.674187,-2.795547
anatomy,48,135,c5a3e299f2a2b617,0,2,0,-1.444942,-1.706545,-0.976055,-1.806354
anatomy,49,135,388205e4fe13baf5,2,2,1,-2.450801,-1.939021,-0.333209,-3.533379
anatomy,50,135,c159571f637707e3,3,3,1,-4.088324,-4.215406,-0.806219,-0.731760
anatomy,51,135,8b11c89d17550084,3,0,0,-0.553348,-2.190654,-1.515304,-3.466163
anatomy,52,135,79f41fcbe1fca5ee,1,1,1,-3.708015,-0.824510,-1.056164,-1.872633
anatomy,53,135,12536baa6e38290a,1,2,0,-1.132205,-1.726945,-0.997272,-2.963100
anatomy,54,135,d13146c2a65759a7,1,2,0,-2.818646,-1.197966,-0.657021,-2.690589
anatomy,55,135,274c72a10864c1aa,3,1,0,-1.326234,-1.081836,-1.298798,-2.589513
anatomy,56,135,0b2813ba146a337e,0,2,0,-2.318348,-2.959326,-0.767445,-1.037640
anatomy,57,135,ba15461d77ab0756,2,2,1,-4.843044,-5.272358,-0.087479,-2.860985
anatomy,58,135,7dada07c9a4935a8,3,3,1,-6.445117,-6.656803,-4.878284,-0.012668
anatomy,59,135,9e26c811379e86a9,3,0,0,-0.345571,-2.496118,-1.764137,-3.959911
anatomy,60,135,c33b66f20f0356a8,3,0,0,-0.891158,-1.422232,-2.441899,-3.097609
anatomy,61,135,cbc0f351d027615f,2,2,1,-1.670074,-2.252042,-0.494174,-3.348640
anatomy,62,135,2e403b80b95b7932,1,3,0,-1.796539,-2.257467,-1.160106,-1.039672
anatomy,63,135,9e44e684bbf2af33,2,3,0,-1.897943,-2.323657,-1.099687,-1.094966
anatomy,64,135,74ce3c5e3c5e167b,2,2,1,-2.587571,-2.213029,-0.524783,-1.759778
anatomy,65,135,91eac09713af366a,1,2,0,-3.375766,-1.847211,-0.313814,-2.801093
anatomy,66,135,4942973dab983bcf,3,0,0,-0.792757,-1.502361,-1.680547,-2.421609
anatomy,67,135,2cfb64ae9653959f,2,2,1,-2.211698,-2.831864,-0.628404,-1.691333
anatomy,68,135,d4ae30f33ac2f415,3,2,0,-1.388595,-2.018981,-0.721156,-2.900546
anatomy,69,135,dd9b48506fbb32fd,1,2,0,-1.158937,-1.913419,-0.816377,-3.109601
anatomy,70,135,f992c8bfb66101bb,1,2,0,-2.296714,-1.435502,-0.845206,-1.933568
anatomy,71,135,59a466e452efb3aa,0,0,1,-0.652028,-1.810723,-1.757493,-3.464139
anatomy,72,135,bfa6d8488e1a381c,3,2,0,-2.146533,-2.984570,-0.377858,-2.289456
anatomy,73,135,fe987d7874b983f7,0,2,0,-2.988963,-1.780883,-0.353717,-2.898139
anatomy,74,135,d6711bd0756a1a7d,3,3,1,-3.674282,-3.223403,-1.842836,-0.300971
anatomy,75,135,3b2d923682ab29d8,2,2,1,-2.179423,-1.755761,-0.481555,-3.568324
anatomy,76,135,27aa9c8eef069324,0,2,0,-2.962958,-1.436550,-0.398895,-4.118879
anatomy,77,135,3f6c4a68f67d655f,0,2,0,-2.202651,-1.549760,-0.695349,-2.871583
anatomy,78,135,30755684eabfd601,2,2,1,-5.625883,-5.045291,-0.053167,-3.924280
anatomy,79,135,157b78723fc5fa4e,3,0,0,-1.012731,-1.283490,-1.290159,-3.361181
anatomy,80,135,572ecbc0e9e34d90,1,1,1,-4.086807,-0.250344,-1.765361,-5.357353
anatomy,81,135,c2fd8ee5d2ec59a6,1,2,0,-2.624159,-1.653482,-0.609306,-2.004065
anatomy,82,135,385c1a347aaeb69d,2,2,1,-1.699737,-1.255396,-0.860471,-3.556543
anatomy,83,135,f1be0d9389cf6f2e,1,1,1,-3.974276,-0.656731,-1.221516,-3.659039
anatomy,84,135,9084b267eab9f358,1,2,0,-2.606782,-3.439940,-0.225757,-2.528739
anatomy,85,135,30c91d89d03c1891,2,2,1,-3.748228,-2.408588,-0.274725,-2.481830
anatomy,86,135,a1baa562ec8adc66,2,2,1,-3.262904,-1.013120,-0.718705,-2.452014
anatomy,87,135,c6e7297c6521f8dc,2,2,1,-1.974977,-1.846805,-0.811872,-1.545413
anatomy,88,135,a5b0c690c233aede,2,2,1,-3.992424,-2.705189,-0.146438,-3.844124
anatomy,89,135,da2b0a56bd493a61,0,0,1,-0.636495,-1.827777,-2.200782,-1.743911
anatomy,90,135,50328431befd608e,3,0,0,-0.468504,-3.254782,-1.688490,-2.005274
anatomy,91,135,041ab3ad45b9c44c,1,2,0,-3.285080,-1.553377,-1.127602,-1.260256
anatomy,92,135,1f8cbf6ebde1e016,1,2,0,-1.957633,-1.044986,-1.026313,-2.311595
anatomy,93,135,811c75de9d8dc5b5,3,2,0,-3.173934,-2.769737,-0.217695,-3.052562
anatomy,94,135,26b8121cfc6f9ba3,0,2,0,-2.100071,-1.092669,-0.813095,-2.822769
anatomy,95,135,0416ec12272b5d76,2,2,1,-3.485533,-1.785341,-0.398021,-2.292772
anatomy,96,135,f444aeee72bdc4a1,0,2,0,-2.274990,-1.786502,-0.560642,-2.087535
anatomy,97,135,174746aa76054608,2,2,1,-4.026365,-2.543169,-0.284277,-2.041653
anatomy,98,135,2550748edc67dee1,0,2,0,-1.491551,-1.903775,-1.107766,-1.933093
anatomy,99,135,3466c401dcc24738,2,2,1,-3.377690,-2.516209,-0.156895,-4.585185
anatomy,100,135,2cd2473aa27b14b1,3,1,0,-3.600010,-0.280169,-1.761713,-3.705544
anatomy,101,135,21abb0c22c8693e9,3,2,0,-2.814711,-1.755465,-0.411013,-2.709292
anatomy,102,135,fe63773f2dbbbd20,2,2,1,-2.740201,-0.961368,-0.772865,-2.816848
anatomy,103,135,38ec7ca996bb038a,1,2,0,-3.369103,-1.215245,-0.487881,-3.447274
anatomy,104,135,1902d25ce9877e04,0,2,0,-3.310346,-1.274306,-1.065774,-1.338651
anatomy,105,135,260fc9b8589274e9,2,2,1,-3.267370,-0.887278,-0.751217,-3.196062
anatomy,106,135,a1289711b7432956,2,2,1,-4.129030,-3.514164,-0.211592,-2.836595
anatomy,107,135,ad13970445d9d694,3,2,0,-1.559289,-1.595320,-0.911629,-3.165715
anatomy,108,135,3a8a5e176afa863c,3,3,1,-5.172297,-5.953686,-4.863743,-0.024826
anatomy,109,135,3cf6553376c1efb1,0,2,0,-1.776866,-1.602584,-0.723010,-3.274961
anatomy,110,135,8cb78aaa98d369d1,2,2,1,-2.881597,-2.492027,-0.416933,-1.708715
anatomy,111,135,a35e6f910cf21e0a,2,2,1,-3.790621,-3.007673,-0.392036,-1.581352
anatomy,112,135,be38f92017c349ac,3,3,1,-7.561253,-6.386353,-5.915902,-0.008576
anatomy,113,135,5d7707f1d0bf19de,0,0,1,-1.135936,-1.975106,-1.516128,-1.266948
anatomy,114,135,ae4cd6c135a42e2d,0,2,0,-1.307922,-2.367840,-0.827808,-3.291557
anatomy,115,135,5b0c1a6b2384e1fb,1,2,0,-2.350619,-2.817752,-0.265843,-2.853735
anatomy,116,135,f0f99d215ed9c67d,3,3,1,-2.521506,-2.217048,-2.104869,-0.448413
anatomy,117,135,06e1a7604b19bbd0,1,0,0,-0.245736,-3.049675,-2.598538,-5.654353
anatomy,118,135,a1e5af8d801d8efc,1,2,0,-3.168733,-1.262185,-0.554477,-3.225120
anatomy,119,135,b5bebb52c89c206e,3,0,0,-0.674972,-1.980891,-1.330043,-3.756255
anatomy,120,135,4045dd800b29c4a2,2,2,1,-3.265723,-1.504281,-0.424518,-2.860944
anatomy,121,135,2d4d360de27a77c4,1,2,0,-2.267495,-2.103101,-0.465839,-2.607024
anatomy,122,135,6f3011a5e9ae1016,2,2,1,-3.007491,-1.363068,-0.684958,-3.483166
anatomy,123,135,9de2dfc8a1f40521,1,2,0,-1.115263,-1.885618,-0.900690,-3.345274
anatomy,124,135,13de21e6ab53d95c,3,2,0,-1.528968,-1.975101,-1.066650,-1.452348
anatomy,125,135,b40d00524f41b03a,1,2,0,-2.476511,-3.529886,-0.249711,-3.173692
anatomy,126,135,356e45a7a1571818,2,2,1,-4.650281,-4.117711,-0.060060,-3.730727
anatomy,127,135,0ba83525dfb31d8e,2,2,1,-2.374541,-2.982159,-0.284863,-2.638775
anatomy,128,135,99525c5a63413825,0,0,1,-0.174465,-2.464237,-3.022099,-4.912350
anatomy,129,135,5531298fb7c6a057,0,1,0,-3.745438,-0.844200,-1.046356,-1.793835
anatomy,130,135,2efd67c51c9ac9c7,0,2,0,-1.926955,-0.972750,-0.967251,-2.641634
anatomy,131,135,08697bb09e0479d1,3,3,1,-3.868316,-2.084913,-2.539861,-0.284631
anatomy,132,135,af55fa4ce3aaf111,0,2,0,-2.400111,-1.963830,-0.815890,-1.369555
anatomy,133,135,adb5ae601231ef84,2,2,1,-1.038182,-1.564526,-0.926894,-5.173176
anatomy,134,135,12f16977c34a16de,3,2,0,-4.058040,-2.881007,-0.140653,-3.247584
astronomy,0,152,8b6b636d062cebaa,0,2,0,-1.265575,-4.400854,-0.542864,-2.398344
astronomy,1,152,8a9b54d2437153ff,3,3,1,-1.573149,-4.070759,-2.204134,-0.486994
astronomy,2,152,3f54c76a415c2672,2,2,1,-1.867686,-4.120383,-0.374886,-2.079375
astronomy,3,152,4c25ec55f808112a,2,3,0,-1.166922,-2.637528,-1.982509,-0.806804
astronomy,4,152,89685001946d9d4f,3,3,1,-1.386995,-3.009752,-1.805851,-1.118793
astronomy,5,152,2d5e28c82fa7ce4e,2,0,0,-0.817276,-3.037258,-1.665495,-1.481176
astronomy,6,152,49df5b1e2e5a6e2d,1,0,0,-0.651188,-2.131438,-3.413069,-1.306034
astronomy,7,152,6ac686b9aee8736b,1,1,1,-1.155564,-0.925084,-2.570327,-1.692401
astronomy,8,152,b6c916da603fa2b8,3,0,0,-0.557244,-2.363775,-2.468135,-1.686494
astronomy,9,152,ce9f4a5603dea435,3,0,0,-0.426259,-2.944448,-2.868556,-1.591644
astronomy,10,152,27ee33488a6a61b2,3,0,0,-0.831439,-2.609208,-2.346978,-0.984670
astronomy,11,152,cdeb0a789ce3fd6f,2,2,1,-2.023132,-3.628202,-0.316662,-2.406029
astronomy,12,152,a0dad17fbb0cf9b9,0,2,0,-1.523401,-2.784319,-0.807863,-1.437859
astronomy,13,152,6aa0a39740b7ba31,3,3,1,-2.473313,-4.885591,-4.616738,-0.121457
astronomy,14,152,89ea553dd226783a,1,0,0,-0.316410,-4.548912,-3.563101,-1.827698
astronomy,15,152,d0331353fc3a6add,2,0,0,-0.919752,-1.022478,-3.253576,-2.532279
astronomy,16,152,6d71375504688cf1,2,3,0,-1.131705,-3.628211,-1.222714,-1.110159
astronomy,17,152,56761655ef96f053,0,0,1,-1.196187,-3.628949,-1.219960,-1.252128
astronomy,18,152,94e8841a941d441c,3,3,1,-1.119767,-3.668670,-2.942697,-0.605176
astronomy,19,152,a2625bf390e887c2,2,3,0,-1.137373,-3.477176,-1.214893,-1.121359
astronomy,20,152,60df3694ead4721f,3,3,1,-0.853791,-3.531827,-2.630750,-0.814191
astronomy,21,152,997661e1600aa0a0,3,0,0,-0.874139,-2.275102,-2.204389,-1.100023
astronomy,22,152,64f9bf42ec0a29ae,3,3,1,-1.301742,-2.710222,-1.996868,-0.842878
astronomy,23,152,92189a0d2f85f96d,1,0,0,-0.671402,-2.808497,-2.764326,-1.162375
astronomy,24,152,8094a481bd4295ac,2,0,0,-1.044625,-3.265362,-1.504361,-1.137387
astronomy,25,152,e9274240c9c764aa,3,0,0,-0.653813,-3.770226,-2.064019,-1.575734
astronomy,26,152,7d2c18620b39d060,2,0,0,-0.315359,-3.530294,-2.398897,-2.073458
astronomy,27,152,8389c6985ca90743,3,0,0,-0.702107,-4.675885,-3.666644,-0.954902
astronomy,28,152,4cb9af5cec8e22b9,1,0,0,-0.681252,-2.246773,-2.083571,-1.590052
astronomy,29,152,0a0c9b0b1358772d,2,0,0,-0.792509,-3.366177,-1.473211,-1.338327
astronomy,30,152,467a27ad373fa9bc,1,0,0,-1.018954,-2.563175,-1.684172,-1.133614
