# llvq-mmlu-dump v1
# model=/model/qwen3-4b-llvq.bin [LLVQ 2-bit, sealed; f16 restored: q_proj,k_proj,v_proj,o_proj,gate_proj,up_proj,down_proj (252 matrices, 3633315840 weights) from Qwen/Qwen3-4B@main]
# dtype=f16
# limit=40
subject,index,population,qhash,answer,pick,correct,logit_a,logit_b,logit_c,logit_d
anatomy,24,135,3d9a069fed430b34,1,2,0,25.140625,23.75,25.734375,22.46875
anatomy,77,135,3f6c4a68f67d655f,0,0,1,30.109375,21.53125,22.015625,21.9375
anatomy,127,135,0ba83525dfb31d8e,2,2,1,23.390625,23.53125,30.296875,22.984375
anatomy,57,135,ba15461d77ab0756,2,2,1,21.078125,21.234375,31.8125,21.96875
anatomy,107,135,ad13970445d9d694,3,2,0,25.359375,25.21875,26.359375,23.609375
anatomy,36,135,9d9c94fc34041955,3,3,1,22.9375,22.671875,23,32.8125
anatomy,106,135,a1289711b7432956,2,2,1,21,21.21875,27.734375,27.359375
anatomy,130,135,2efd67c51c9ac9c7,0,0,1,29.53125,25.96875,22.265625,22.171875
anatomy,44,135,5d69335feb2a2649,0,2,0,24.515625,23.75,26.515625,22.765625
anatomy,102,135,fe63773f2dbbbd20,2,2,1,23.203125,20.828125,26.484375,23.96875
anatomy,50,135,c159571f637707e3,3,3,1,23.203125,20.703125,24.90625,28.515625
anatomy,14,135,f55d4f5a21731100,0,2,0,22.640625,24.75,26,24.015625
anatomy,82,135,385c1a347aaeb69d,2,2,1,23.1875,25.96875,27.75,21.890625
anatomy,128,135,99525c5a63413825,0,0,1,30.546875,21.5625,21.53125,21.546875
anatomy,55,135,274c72a10864c1aa,3,1,0,24.765625,30.09375,23.203125,22.953125
anatomy,61,135,cbc0f351d027615f,2,2,1,25.59375,22.65625,27.03125,21.3125
anatomy,30,135,ca29085925218c65,2,2,1,21.765625,21.296875,31.390625,24.09375
anatomy,119,135,b5bebb52c89c206e,3,2,0,23.65625,21.65625,26.34375,25.671875
anatomy,13,135,c63a7686ed7a9b52,1,2,0,23.625,22.6875,27.09375,23.984375
anatomy,80,135,572ecbc0e9e34d90,1,1,1,22.078125,31,23.6875,22.359375
anatomy,39,135,af85642b3d80a36a,2,2,1,21.515625,21.6875,32.3125,22.015625
anatomy,100,135,2cd2473aa27b14b1,3,1,0,22.296875,29.609375,23.59375,28.171875
anatomy,19,135,388e0e821493a447,2,2,1,21.65625,21.375,32.3125,21.453125
anatomy,98,135,2550748edc67dee1,0,2,0,25.3125,22.5625,27.90625,21.15625
anatomy,71,135,59a466e452efb3aa,0,0,1,31.3125,21.4375,21.875,21.546875
anatomy,120,135,4045dd800b29c4a2,2,2,1,20.75,21.328125,31.96875,20.984375
anatomy,115,135,5b0c1a6b2384e1fb,1,1,1,22.3125,31.421875,22.5,23.53125
anatomy,110,135,8cb78aaa98d369d1,2,3,0,21.984375,23.515625,25.828125,26.9375
anatomy,87,135,c6e7297c6521f8dc,2,2,1,25.015625,24.90625,26.828125,24.609375
anatomy,108,135,3a8a5e176afa863c,3,3,1,22.15625,22.03125,22.734375,32.78125
anatomy,73,135,fe987d7874b983f7,0,1,0,24.15625,24.671875,24.375,23.21875
astronomy,8,152,b6c916da603fa2b8,3,3,1,22.421875,22.375,20.328125,30.265625
astronomy,20,152,60df3694ead4721f,3,3,1,23.5625,21.5625,21.1875,34.53125
astronomy,98,152,c6ba5cebdb387b21,2,2,1,23.203125,22.984375,31.265625,24.296875
astronomy,148,152,deba634fd292ea07,3,1,0,21.3125,31.71875,21.78125,24.265625
astronomy,14,152,89ea553dd226783a,1,1,1,21.390625,32.46875,21.46875,21.546875
astronomy,92,152,0f56af72f499e388,0,0,1,31.34375,21.359375,20.15625,21.421875
astronomy,130,152,8f2459fbe064fce0,0,0,1,30.046875,26.03125,20.703125,20.515625
astronomy,149,152,dbccf389ff2820cf,0,0,1,29.28125,21.359375,21,24.640625
astronomy,47,152,8505b1b4b76d42a2,0,3,0,26.890625,20.296875,18.90625,27.140625
astronomy,62,152,7a801c68453fe4c2,1,1,1,23.859375,30.484375,23.375,21.703125
astronomy,127,152,0e24f77f4590ea2c,2,2,1,22.09375,22.15625,32.625,22.984375
astronomy,29,152,0a0c9b0b1358772d,2,2,1,22.421875,24.234375,31.328125,22.71875
astronomy,35,152,73fb6b94dc03b57e,3,3,1,23.765625,22.53125,22.0625,32.71875
astronomy,7,152,6ac686b9aee8736b,1,1,1,21.875,30.90625,21.421875,29.15625
astronomy,124,152,74db102a9a577a9b,3,3,1,23.734375,21.59375,22.109375,33.5625
astronomy,83,152,72fd3f39cb63e9e3,0,0,1,29.5,20.90625,26.375,22.234375
astronomy,67,152,6c174c9122ff8866,1,1,1,23.125,23.78125,21.015625,22.359375
astronomy,140,152,0cb28dcccf54e6d8,0,1,0,26.09375,27.53125,24.671875,23.75
astronomy,36,152,b8c6f994eecc8636,0,0,1,32.53125,22.765625,21.296875,22.109375
astronomy,80,152,4a17c6e93a6b4038,2,2,1,22.765625,21.484375,27.609375,20.796875
astronomy,95,152,ba110b3794867649,1,1,1,23.96875,33.71875,23.53125,23.5
astronomy,0,152,8b6b636d062cebaa,0,0,1,31.046875,21.03125,21.109375,21.265625
astronomy,108,152,bda1fc7fb00c78a7,3,3,1,24.015625,22,20.421875,28.46875
astronomy,151,152,ca2cba31fcbcad59,1,1,1,23.765625,33.375,23.6875,22.296875
astronomy,6,152,49df5b1e2e5a6e2d,1,1,1,22,32.40625,21.90625,23.4375
astronomy,78,152,8e2268d0be31991a,1,1,1,21.953125,28.53125,25.6875,21.6875
astronomy,74,152,fe908f3ece3438e6,2,0,0,28.96875,26.875,25.4375,24.796875
astronomy,105,152,99764f41b20ac645,0,0,1,30.140625,26,21.796875,22.296875
astronomy,91,152,4efa69692e7e9a31,1,3,0,23.53125,26.703125,23.515625,26.953125
astronomy,71,152,17c04774cdceca46,3,3,1,22.71875,21.796875,20.953125,33.71875
astronomy,2,152,3f54c76a415c2672,2,2,1,22.921875,21.5625,33,21.796875
astronomy,112,152,36d8b7fc3ddd7780,3,3,1,22.96875,20.953125,20.5625,33.875
astronomy,81,152,c1b6b6e855eb8e3f,2,2,1,22.796875,22.03125,33.09375,22.609375
astronomy,33,152,6896d977218c40d9,3,3,1,22.90625,26.0625,22.140625,28.703125
astronomy,137,152,b6e7b3a4819393fe,3,3,1,24.234375,21.546875,22.0625,33.59375
astronomy,132,152,f38f88f8fd27be6a,2,2,1,23.140625,21.46875,31.046875,21.359375
astronomy,69,152,2a6eb09a6abc9774,2,2,1,27.453125,26.515625,27.640625,21.0625
astronomy,73,152,e99790e4ad3b60b3,3,3,1,22.5625,22.046875,20.5625,33.21875
astronomy,111,152,ef7721f30ad0b3ee,3,3,1,23.015625,23.484375,22.8125,33.25
astronomy,59,152,aea1f74d5b3c22ec,3,3,1,24.09375,20.21875,22.5,28.5
business_ethics,57,100,53c51fbb11da5461,0,0,1,32.8125,19,20.484375,22.140625
business_ethics,84,100,40959c60288bb63b,2,0,0,25.53125,24.1875,23.890625,25.03125
business_ethics,96,100,670c5d21d8d4181b,2,2,1,21.015625,26.15625,32.65625,21.75
business_ethics,34,100,9cc712a40da0f17a,3,3,1,25.34375,22.328125,20.484375,30.796875
business_ethics,47,100,62b8880e2cd19cf3,0,0,1,33.8125,20.40625,21.375,21.78125
business_ethics,49,100,4512f1b22e28c1a6,1,1,1,22.875,32.75,21.796875,21.53125
business_ethics,45,100,3e5454dd4f4e5af9,3,3,1,23.703125,23.046875,24.890625,34.75
business_ethics,27,100,0e918a288da7ddc0,2,2,1,23.140625,21.65625,35.03125,21.71875
business_ethics,17,100,645f6db183372c64,2,2,1,22.078125,22.84375,33.40625,24.078125
business_ethics,76,100,b0fe1a8dcd69eaf2,0,0,1,30.40625,19.3125,21.5625,24.234375
business_ethics,61,100,2ad9ac5ffe5ff23e,0,0,1,31.546875,19.828125,20.796875,26.03125
business_ethics,83,100,0e869604bb1136c4,3,3,1,24,20.515625,23.859375,31.09375
business_ethics,18,100,5be0fab1b7f1b6f7,2,2,1,21.4375,25.953125,33.65625,22.625
business_ethics,79,100,ddce9e54a9e5207c,0,0,1,28.203125,24.59375,22.46875,24.171875
business_ethics,11,100,c7bd26939011fe6c,2,2,1,21.71875,21.8125,28.359375,26.234375
business_ethics,98,100,01e883ab39c0eef8,3,3,1,20.625,21.203125,25.53125,31.515625
business_ethics,54,100,e521485d8ffa38bb,0,0,1,29.890625,24.578125,25.59375,23.453125
business_ethics,67,100,5ad74b878725b68a,0,0,1,32.90625,22.5625,22.09375,21.875
business_ethics,28,100,20b7af4e55d931c9,3,1,0,20.8125,30.8125,22.3125,30.21875
business_ethics,70,100,7020ac0dfd08960b,1,2,0,25.84375,24.125,26.609375,25.09375
business_ethics,8,100,9a472b5bc5e38ce6,1,0,0,30.8125,21.34375,23.625,22.265625
business_ethics,62,100,01b05e379402de79,1,3,0,24.78125,24.234375,23.859375,25
business_ethics,24,100,51a60b9a2373946b,0,0,1,31.265625,20.609375,21.59375,23.234375
business_ethics,2,100,db53b82ef69b4d2b,3,3,1,21.96875,21.359375,24.390625,31.734375
business_ethics,95,100,b89c1e81e7826b4b,0,0,1,29.71875,21.265625,28.046875,22.78125
business_ethics,68,100,3cd6e5bae022ca2f,0,0,1,32.125,22.28125,21.03125,20.40625
business_ethics,86,100,56adaf84355d841c,2,0,0,31.171875,21.25,22.265625,25.46875
business_ethics,63,100,75def7c824835ac2,0,0,1,30.984375,23.640625,21.125,21.921875
business_ethics,90,100,576b0ff0e72176f3,1,0,0,25.40625,24.90625,25.234375,25.109375
business_ethics,14,100,0d480555bdb38082,3,3,1,24.703125,22.5625,21.09375,30.96875
business_ethics,4,100,79321cee19537df8,1,1,1,21.609375,33.9375,22.9375,26.65625
business_ethics,19,100,e2688faf9a69278d,0,0,1,24.984375,24.34375,24.625,24.96875
business_ethics,36,100,3fbb69d60880b7be,1,0,0,29.75,28.421875,20.859375,23.03125
business_ethics,7,100,89499759c3a900ab,0,0,1,32.09375,20.875,21.03125,22.09375
business_ethics,0,100,1f5a5ea954a3a70b,2,0,0,32.03125,20.125,26.109375,21.234375
business_ethics,26,100,2b405496da6c3db2,1,1,1,22.484375,33.75,24.140625,25.046875
business_ethics,71,100,c98aefe88382a736,1,3,0,25.375,24.46875,23.84375,25.6875
business_ethics,40,100,442ce2025dde66e2,3,0,0,25.90625,24.953125,24.953125,25.6875
business_ethics,52,100,7d30bf62fe44fff6,3,3,1,21.890625,21.53125,26.125,31.203125
business_ethics,29,100,94ce9fb7b75d65d6,3,3,1,22.296875,21.4375,22.984375,34.84375
clinical_knowledge,117,265,7ea4604509044a88,2,2,1,22.703125,22.703125,31.859375,21.953125
clinical_knowledge,156,265,2b75137584e7e562,3,1,0,21.375,26.109375,26.03125,25.796875
clinical_knowledge,94,265,ae8da50e21fe1d66,2,2,1,22.578125,23.734375,29.640625,24.296875
clinical_knowledge,221,265,d67c3827a743c24a,1,1,1,27.328125,28.125,20.953125,23.140625
clinical_knowledge,133,265,5261e6fd28897664,1,1,1,22.375,33.78125,24.546875,21.734375
clinical_knowledge,60,265,dd109f88a25a35d2,2,2,1,22.265625,23.1875,31.03125,22.40625
clinical_knowledge,191,265,707b8a35a9130ec6,0,0,1,29.4375,23.296875,22.046875,21.375
clinical_knowledge,4,265,28672745f0fed135,1,0,0,24.890625,24.046875,24.53125,24.265625
clinical_knowledge,150,265,6600ed69865909c6,3,3,1,22.625,23.390625,22.890625,32.09375
clinical_knowledge,84,265,4ac8d2379a207b4f,3,3,1,22.8125,23.015625,24.171875,31.0625
clinical_knowledge,206,265,e0be30c14531ea16,3,3,1,24.234375,24.734375,24.1875,31.640625
clinical_knowledge,177,265,1d78193134968101,2,2,1,22.75,22.953125,31.515625,22.671875
clinical_knowledge,240,265,91c903d2a47d9572,2,1,0,24.46875,25.203125,24.390625,21.5
clinical_knowledge,214,265,9075f36d13ed26e5,0,0,1,31.953125,22.671875,22.765625,19.71875
clinical_knowledge,12,265,3e233110f576a15a,1,3,0,23.21875,26.90625,23.953125,29.671875
clinical_knowledge,18,265,bd34ef7c191dfbd4,2,2,1,22,22.1875,28.578125,25.515625
clinical_knowledge,164,265,7a9d5af00b6c9232,1,0,0,25.59375,23.46875,21.59375,20.8125
clinical_knowledge,161,265,c161fa750e20d2f4,0,1,0,24.6875,26.109375,22.171875,23.375
clinical_knowledge,26,265,80da453eb5aa7dec,3,3,1,24.90625,21.484375,24.5,25
clinical_knowledge,50,265,d8c1309104390347,2,0,0,26.953125,24.125,23.09375,22.125
clinical_knowledge,216,265,163cdbb54493d607,1,0,0,28.75,23.484375,26.96875,21.5625
clinical_knowledge,141,265,135391eb5f8316db,2,2,1,21.609375,23.453125,25.9375,24.28125
clinical_knowledge,64,265,82af055a9a409444,0,3,0,21.859375,24.90625,23.5,30.25
clinical_knowledge,76,265,7ac6cc47ee712e7d,1,1,1,22.671875,33.03125,22.328125,20.953125
clinical_knowledge,100,265,c4788fd0de437e41,2,2,1,22.484375,24.390625,30.4375,23.640625
clinical_knowledge,148,265,fa7e6eb2116ea769,1,1,1,25.1875,25.1875,23.984375,24.40625
clinical_knowledge,256,265,159497b81114445c,2,2,1,22.84375,23.015625,31,22.6875
clinical_knowledge,102,265,56ef7dd9e0dc3238,1,1,1,24.3125,27.5,24.09375,24.078125
clinical_knowledge,33,265,d821162c77bc258c,1,3,0,21.84375,26.234375,23.84375,30.390625
clinical_knowledge,114,265,2e267dc124d56b0d,0,0,1,30.8125,21.4375,22.796875,20.609375
clinical_knowledge,144,265,a146b87d2e1f34eb,3,3,1,23.28125,23.984375,23.46875,32
clinical_knowledge,184,265,8e650dc0d85ade00,2,2,1,21.828125,22,31.1875,21.734375
clinical_knowledge,186,265,c159eeee8d396d16,2,2,1,23.5,22.546875,30.78125,21.328125
clinical_knowledge,198,265,5f5f767a37572dc2,1,1,1,23.046875,28.59375,23.046875,25.9375
clinical_knowledge,185,265,9948274e9a5a8a63,3,3,1,21.546875,21.65625,22.546875,32.4375
clinical_knowledge,176,265,f3452c7ecefcbd24,2,2,1,25.703125,22.21875,29.265625,22.921875
clinical_knowledge,43,265,c886a310510e95bd,1,0,0,27.46875,25.953125,21.421875,21.984375
clinical_knowledge,83,265,6b0940b59f3dcc42,1,1,1,26.484375,26.578125,23.03125,21.796875
clinical_knowledge,20,265,6289e794e1cebe54,3,3,1,26.1875,21.03125,20.5,28.1875
clinical_knowledge,51,265,cefa2a1090371950,0,0,1,28.1875,25.015625,22.734375,23.828125
college_biology,115,144,2dd35f04114bdde2,3,3,1,23.453125,22.484375,24.9375,25.03125
college_biology,136,144,6632556ceeff7a74,0,0,1,29.59375,22.203125,22.53125,20.96875
college_biology,38,144,e23f6c9fa4982de7,2,2,1,22.4375,25.203125,30.46875,22.0625
college_biology,132,144,ce6246f883b310ca,2,2,1,22.453125,22.546875,30.96875,20.28125
college_biology,56,144,c8563553e485bdbd,2,0,0,27.34375,22.46875,24.203125,22.046875
college_biology,108,144,2629ef0f542377d4,2,0,0,25.0625,22.234375,24.765625,24.921875
college_biology,141,144,f77d1b69c8751c2d,2,2,1,22.28125,22.34375,31.390625,20.390625
college_biology,98,144,cfaa95df87461323,3,3,1,22.671875,22.734375,24.828125,26.09375
college_biology,119,144,e44bdb8e1dfe5bc7,0,0,1,27.9375,20.78125,21.328125,25.21875
college_biology,52,144,06df822ea13fab25,2,2,1,23.140625,24.046875,27.328125,23.734375
college_biology,34,144,bab16905ece8cc05,3,0,0,26.15625,24.375,22.09375,22.890625
college_biology,87,144,05d68292c2e54080,1,1,1,25.78125,28.625,22.09375,22.0625
college_biology,94,144,eefcbb158bfe5f81,3,3,1,21.34375,22.0625,21.65625,32.3125
college_biology,123,144,55cc314251a846e0,0,0,1,27.1875,20.875,20.484375,22.3125
college_biology,20,144,27165603650e5dd2,3,3,1,20.796875,22.1875,21.578125,32.25
college_biology,33,144,8f1b2cd6a8b73910,3,3,1,21.625,21.96875,23.4375,31.125
college_biology,118,144,3e1d1ed43144975b,0,0,1,28.90625,23.828125,20.953125,21
college_biology,7,144,43423d4742e03040,1,1,1,24.703125,29.71875,23.625,22.953125
college_biology,96,144,5a4cac92c35aacfa,0,0,1,27.359375,25.046875,22.34375,19.984375
college_biology,80,144,09ed12dea9dad4ba,2,2,1,22.359375,27.140625,28.875,22.34375
college_biology,114,144,a2b4686996039c1a,0,0,1,30.671875,22.453125,21.671875,22.0625
college_biology,54,144,6e037bb9e949e0ff,3,3,1,22.609375,22.515625,23.15625,31.09375
college_biology,2,144,70fc400b6ee6d72d,0,0,1,30.921875,22.359375,21.890625,21.5
college_biology,139,144,101d33e51efaa770,0,0,1,29.890625,25.21875,21.828125,21.296875
college_biology,121,144,f456754a6aa8a32c,1,1,1,21.65625,31.828125,22.40625,22.484375
college_biology,55,144,0441e82ee2fab4c5,1,1,1,24.515625,28.75,23.90625,23.078125
college_biology,138,144,eb0d534cd308e414,0,0,1,28.390625,22.046875,23.390625,21.953125
college_biology,88,144,ee3dcd7ea2e36bde,1,1,1,22.8125,30.53125,23.296875,22.890625
college_biology,66,144,f00a147aba5147ea,3,3,1,22.109375,24.6875,22.15625,28.890625
college_biology,143,144,5190f822969c9f85,3,3,1,24.15625,19.8125,24.609375,26.484375
college_biology,0,144,0d5f8cbd77ef21da,2,3,0,21.875,21.625,24.5625,25.359375
college_biology,57,144,5258bc5543eb247f,2,2,1,23.65625,22.03125,30.234375,22.71875
college_biology,128,144,c624b58cbe161893,2,2,1,21,21.40625,29.78125,24.890625
college_biology,140,144,02a01008425429af,0,0,1,31.046875,21.625,20.78125,20.046875
college_biology,105,144,5202523553483eab,1,1,1,21.640625,32.15625,23.0625,22.296875
college_biology,120,144,d107fe5285ff0c40,2,2,1,20.890625,21.59375,31.609375,21.40625
college_biology,44,144,2ccba0be6d827615,3,3,1,23.09375,22.34375,23.984375,28.71875
college_biology,53,144,94e3659a3cf95c3e,0,3,0,23.078125,26.1875,24.28125,26.46875
college_biology,83,144,6841a8aaedf2f393,2,1,0,23.375,28.09375,25.5,22.765625
college_biology,92,144,d1d22d6fb5c7abe9,1,1,1,20.65625,32.65625,22.671875,21.953125
college_chemistry,82,100,3f4c9e03892b6f41,3,2,0,25.046875,23.734375,26.609375,24.265625
college_chemistry,28,100,11a0cfc84cdd0300,3,3,1,23.359375,25.765625,23.53125,29.296875
college_chemistry,21,100,bf5f50a1b30672a7,3,0,0,28.671875,23.078125,23.28125,21.265625
college_chemistry,58,100,e0cc66c8c87333b2,0,0,1,23.828125,23.140625,23.5,23.765625
college_chemistry,25,100,6fa0b0c20b9c2888,0,3,0,23.640625,23.671875,23.6875,24.390625
college_chemistry,36,100,adb31b7ccc544ce3,2,2,1,23.28125,23.75,24.640625,21.59375
college_chemistry,52,100,8e06545758ed8763,1,0,0,25.25,21.484375,22.125,23.296875
college_chemistry,95,100,62eb290934f16d20,3,3,1,22.859375,24.03125,24.015625,30.890625
college_chemistry,73,100,4331af660bc2905e,0,0,1,29.3125,22.609375,23.203125,22.046875
college_chemistry,5,100,ec114d2a967295d4,1,1,1,24.96875,25.203125,23.875,23.578125
college_chemistry,77,100,8773973cdfa31472,0,0,1,27.078125,21.21875,22.140625,24.90625
college_chemistry,34,100,37a82ee1f2e0061c,0,0,1,26.421875,22.984375,21.796875,23.09375
college_chemistry,56,100,bfdf71fad0869a09,2,2,1,23.515625,23.125,25.609375,24.203125
college_chemistry,97,100,b51307394b90f288,2,3,0,22.5,25.203125,22.546875,25.90625
college_chemistry,8,100,88df4c66ef509595,2,2,1,23.9375,25.59375,25.6875,24.734375
college_chemistry,43,100,df2a4eee263e83bb,0,2,0,23.84375,23.28125,26.8125,22.453125
college_chemistry,2,100,a06d4c22a5a6f285,3,3,1,21.734375,22.53125,26.25,26.34375
college_chemistry,68,100,02668378ae5c7f01,3,3,1,24.15625,22.234375,23.78125,31.84375
college_chemistry,71,100,9953281429998f92,3,3,1,24.203125,22.546875,24.703125,30.8125
college_chemistry,9,100,189d4ed6ba32d8fe,3,1,0,23.6875,24.296875,24.15625,24.046875
college_chemistry,53,100,787a2f1a9e8431f1,0,0,1,30.203125,22.625,23.828125,21.9375
college_chemistry,40,100,7a9a8e750c5a351b,1,1,1,23.3125,31.296875,23.421875,22.125
college_chemistry,10,100,02501d2bf0bdfe83,3,3,1,24.1875,23.46875,23.125,24.4375
college_chemistry,1,100,619e86f193975868,2,2,1,24.640625,21.84375,31.125,22.140625
college_chemistry,23,100,a4f448317e02fa76,1,3,0,24.234375,25.1875,24.953125,25.921875
college_chemistry,27,100,2fbd7a6aba652f43,3,1,0,23.21875,25.96875,25.734375,25.375
college_chemistry,33,100,4d5eec031d6b3fd5,3,1,0,23.703125,26.140625,25.53125,24.96875
college_chemistry,81,100,09839795632653fd,1,1,1,23.875,24.5,23.984375,24.34375
college_chemistry,46,100,e24d5746b562ec12,0,0,1,29.21875,22.671875,23.390625,23.109375
college_chemistry,86,100,b0f47b721a219bc0,3,0,0,25.421875,24.546875,23.3125,21.671875
college_chemistry,63,100,cdb98b8bdfc67795,3,3,1,22.5,25.484375,23.28125,28.015625
college_chemistry,4,100,a2d0c28467da7cc2,1,1,1,25.828125,28.046875,22.1875,22.171875
college_chemistry,24,100,7213f0b37557b344,3,3,1,24.34375,22.078125,23.21875,31.5625
college_chemistry,18,100,587f299436a5c1cd,2,3,0,24.125,23.265625,23.328125,29.734375
college_chemistry,41,100,4d1b29ef160b7a3f,3,3,1,23.515625,23.71875,21.890625,23.828125
college_chemistry,89,100,4663d8abc05fbfe0,1,3,0,24.15625,23.75,24.265625,24.34375
college_chemistry,7,100,6d2aee5c4d4eb47b,3,3,1,24.171875,22.34375,23.484375,31.4375
college_chemistry,57,100,a89881bd1c2449e5,2,3,0,23.9375,24.28125,23.046875,25.34375
college_chemistry,37,100,1acdc817b3245d45,1,2,0,24.21875,25.09375,25.453125,22.984375
college_chemistry,93,100,e02ca88cee8581c6,0,0,1,29.734375,21.40625,22.03125,20.921875
college_computer_science,83,100,6faa8d54f393ea32,0,0,1,26.75,22.671875,22.359375,23.453125
college_computer_science,80,100,cc8f0a769b7235b3,1,0,0,25.328125,22.5625,21.796875,23.59375
college_computer_science,43,100,9059e92e55bd5b0c,3,1,0,23,24.296875,24.140625,23.390625
college_computer_science,0,100,87c703e440554d64,0,0,1,26.0625,23.40625,22.296875,23.9375
college_computer_science,56,100,92937ec9dfee6613,3,1,0,22.484375,25.03125,24.015625,24.984375
college_computer_science,10,100,37d9a727e8181a93,3,1,0,22.3125,30.109375,22.53125,26.984375
